"year","experiment","genotype","subplot_id","trait","data","exp"
2014,"drought","RIL_148",24086,"gN.m2",2.843824837,"dr14"
2014,"drought","RIL_049",24087,"gN.m2",1.453985631,"dr14"
2014,"drought","RIL_013",24090,"gN.m2",1.261546356,"dr14"
2014,"drought","RIL_037",24091,"gN.m2",0.876667807,"dr14"
2014,"drought","RIL_143",24092,"gN.m2",1.453985631,"dr14"
2014,"drought","RIL_048",24093,"gN.m2",1.30431064,"dr14"
2014,"drought","A10",24095,"gN.m2",1.069107082,"dr14"
2014,"drought","RIL_125",24096,"gN.m2",0.791139241,"dr14"
2014,"drought","RIL_068",24099,"gN.m2",1.325692781,"dr14"
2014,"drought","RIL_141",24102,"gN.m2",1.860246322,"dr14"
2014,"drought","A10",24103,"gN.m2",1.133253507,"dr14"
2014,"drought","RIL_161",25001,"gN.m2",2.009921314,"dr14"
2014,"drought","RIL_035",25002,"gN.m2",0.620082107,"dr14"
2014,"drought","RIL_058",25003,"gN.m2",1.004960657,"dr14"
2014,"drought","RIL_190",25004,"gN.m2",1.17601779,"dr14"
2014,"drought","B100",25005,"gN.m2",1.132477549,"dr14"
2014,"drought","RIL_183",25008,"gN.m2",0.705610674,"dr14"
2014,"drought","RIL_170",25009,"gN.m2",0.748374957,"dr14"
2014,"drought","RIL_101",25010,"gN.m2",0.714268731,"dr14"
2014,"drought","RIL_034",25011,"gN.m2",0.726992816,"dr14"
2014,"drought","RIL_020",25012,"gN.m2",0.785488582,"dr14"
2014,"drought","RIL_059",25013,"gN.m2",0.77350154,"dr14"
2014,"drought","B100",25014,"gN.m2",1.389839206,"dr14"
2014,"drought","RIL_010",25015,"gN.m2",1.347074923,"dr14"
2014,"drought","RIL_134",25016,"gN.m2",1.625042764,"dr14"
2014,"drought","RIL_104",25017,"gN.m2",0.769757099,"dr14"
2014,"drought","RIL_092",25018,"gN.m2",0.909175718,"dr14"
2014,"drought","B100",25019,"gN.m2",0.620082107,"dr14"
2014,"drought","RIL_008",25021,"gN.m2",1.004960657,"dr14"
2014,"drought","B100",25022,"gN.m2",1.368457065,"dr14"
2014,"drought","RIL_174",25024,"gN.m2",0.905850795,"dr14"
2014,"drought","RIL_086",25025,"gN.m2",1.026342798,"dr14"
2014,"drought","RIL_082",25026,"gN.m2",0.577317824,"dr14"
2014,"drought","RIL_140",25028,"gN.m2",0.69225774,"dr14"
2014,"drought","RIL_197",25030,"gN.m2",0.616914985,"dr14"
2014,"drought","RIL_016",25032,"gN.m2",0.894346562,"dr14"
2014,"drought","RIL_215",25033,"gN.m2",0.697543833,"dr14"
2014,"drought","RIL_052",25034,"gN.m2",0.855285665,"dr14"
2014,"drought","RIL_114",25035,"gN.m2",0.812521382,"dr14"
2014,"drought","B100",25036,"gN.m2",0.833903524,"dr14"
2014,"drought","RIL_118",25037,"gN.m2",1.240164215,"dr14"
2014,"drought","RIL_172",25038,"gN.m2",1.368457065,"dr14"
2014,"drought","A10",25044,"gN.m2",1.30431064,"dr14"
2014,"drought","RIL_219",25045,"gN.m2",1.026342798,"dr14"
2014,"drought","RIL_150",25046,"gN.m2",0.908444235,"dr14"
2014,"drought","RIL_152",25047,"gN.m2",1.560896339,"dr14"
2014,"drought","RIL_217",25048,"gN.m2",0.833903524,"dr14"
2014,"drought","RIL_205",25051,"gN.m2",1.881628464,"dr14"
2014,"drought","RIL_136",25052,"gN.m2",0.899618543,"dr14"
2014,"drought","RIL_189",25053,"gN.m2",0.491789258,"dr14"
2014,"drought","RIL_054",25054,"gN.m2",1.061989181,"dr14"
2014,"drought","RIL_110",25056,"gN.m2",1.264237085,"dr14"
2014,"drought","A10",25057,"gN.m2",1.345769329,"dr14"
2014,"drought","RIL_164",25058,"gN.m2",1.496749914,"dr14"
2014,"drought","RIL_214",25059,"gN.m2",0.909042722,"dr14"
2014,"drought","A10",25061,"gN.m2",1.43260349,"dr14"
2014,"drought","RIL_216",25062,"gN.m2",1.069107082,"dr14"
2014,"drought","RIL_075",25063,"gN.m2",1.43260349,"dr14"
2014,"drought","RIL_063",25064,"gN.m2",0.876667807,"dr14"
2014,"drought","RIL_085",25065,"gN.m2",1.389839206,"dr14"
2014,"drought","RIL_057",25066,"gN.m2",1.133253507,"dr14"
2014,"drought","RIL_046",25067,"gN.m2",1.881628464,"dr14"
2014,"drought","RIL_090",25068,"gN.m2",1.860246322,"dr14"
2014,"drought","RIL_111",25069,"gN.m2",1.04772494,"dr14"
2014,"drought","A10",25070,"gN.m2",1.603660623,"dr14"
2014,"drought","A10",25071,"gN.m2",2.009921314,"dr14"
2014,"drought","RIL_088",25073,"gN.m2",1.475367773,"dr14"
2014,"drought","RIL_033",25074,"gN.m2",3.292849812,"dr14"
2014,"drought","RIL_051",26001,"gN.m2",2.287889155,"dr14"
2014,"drought","B100",26002,"gN.m2",1.17601779,"dr14"
2014,"drought","RIL_218",26005,"gN.m2",1.672046057,"dr14"
2014,"drought","B100",26007,"gN.m2",1.817482039,"dr14"
2014,"drought","RIL_147",26008,"gN.m2",2.046498888,"dr14"
2014,"drought","RIL_182",26009,"gN.m2",0.841679781,"dr14"
2014,"drought","RIL_109",26010,"gN.m2",1.004960657,"dr14"
2014,"drought","RIL_186",26011,"gN.m2",0.876667807,"dr14"
2014,"drought","RIL_036",26012,"gN.m2",1.111871365,"dr14"
2014,"drought","RIL_064",26014,"gN.m2",1.261546356,"dr14"
2014,"drought","RIL_156",26015,"gN.m2",1.218782073,"dr14"
2014,"drought","RIL_179",26016,"gN.m2",1.218782073,"dr14"
2014,"drought","B100",26017,"gN.m2",0.898049949,"dr14"
2014,"drought","RIL_201",26019,"gN.m2",0.833903524,"dr14"
2014,"drought","RIL_146",26020,"gN.m2",1.111871365,"dr14"
2014,"drought","RIL_053",26022,"gN.m2",0.791139241,"dr14"
2014,"drought","B100",26023,"gN.m2",0.983578515,"dr14"
2014,"drought","RIL_195",26024,"gN.m2",1.17601779,"dr14"
2014,"drought","RIL_042",26025,"gN.m2",0.791139241,"dr14"
2014,"drought","RIL_133",26026,"gN.m2",0.598699966,"dr14"
2014,"drought","RIL_029",26027,"gN.m2",1.04772494,"dr14"
2014,"drought","RIL_044",26028,"gN.m2",1.218782073,"dr14"
2014,"drought","B100",26029,"gN.m2",1.133253507,"dr14"
2014,"drought","RIL_062",26030,"gN.m2",1.004960657,"dr14"
2014,"drought","RIL_055",26032,"gN.m2",1.582278481,"dr14"
2014,"drought","RIL_202",26035,"gN.m2",1.988539172,"dr14"
2014,"drought","RIL_137",26036,"gN.m2",0.876667807,"dr14"
2014,"drought","RIL_043",26038,"gN.m2",1.645312393,"dr14"
2014,"drought","RIL_151",26039,"gN.m2",1.17601779,"dr14"
2014,"drought","RIL_073",26040,"gN.m2",1.760870039,"dr14"
2014,"drought","RIL_030",26041,"gN.m2",1.261546356,"dr14"
2014,"drought","RIL_119",26042,"gN.m2",1.325692781,"dr14"
2014,"drought","RIL_145",26043,"gN.m2",1.282928498,"dr14"
2014,"drought","RIL_022",26044,"gN.m2",0.726992816,"dr14"
2014,"drought","RIL_094",26046,"gN.m2",1.111871365,"dr14"
2014,"drought","RIL_209",26048,"gN.m2",1.154635648,"dr14"
2014,"drought","B100",26049,"gN.m2",1.945774889,"dr14"
2014,"drought","RIL_175",26053,"gN.m2",1.154635648,"dr14"
2014,"drought","B100",26054,"gN.m2",1.646424906,"dr14"
2014,"drought","RIL_095",26055,"gN.m2",1.240164215,"dr14"
2014,"drought","A10",26057,"gN.m2",1.945774889,"dr14"
2014,"drought","RIL_149",26060,"gN.m2",1.539514198,"dr14"
2014,"drought","RIL_157",26061,"gN.m2",1.753335614,"dr14"
2014,"drought","A10",26062,"gN.m2",1.475367773,"dr14"
2014,"drought","RIL_188",26064,"gN.m2",2.031303455,"dr14"
2014,"drought","RIL_139",26065,"gN.m2",1.004960657,"dr14"
2014,"drought","RIL_039",26066,"gN.m2",1.154635648,"dr14"
2014,"drought","RIL_173",26067,"gN.m2",0.791139241,"dr14"
2014,"drought","RIL_115",26068,"gN.m2",1.133253507,"dr14"
2014,"drought","RIL_113",26069,"gN.m2",0.662846391,"dr14"
2014,"drought","RIL_015",26070,"gN.m2",2.309271297,"dr14"
2014,"drought","RIL_120",26072,"gN.m2",1.04772494,"dr14"
2014,"drought","A10",26073,"gN.m2",1.96715703,"dr14"
2014,"drought","RIL_026",26076,"gN.m2",1.796099897,"dr14"
2014,"drought","RIL_153",26077,"gN.m2",1.261546356,"dr14"
2014,"drought","A10",26078,"gN.m2",2.245124872,"dr14"
2014,"drought","RIL_124",26079,"gN.m2",1.069107082,"dr14"
2014,"drought","RIL_112",26081,"gN.m2",1.347074923,"dr14"
2014,"drought","RIL_091",26082,"gN.m2",1.04772494,"dr14"
2014,"drought","RIL_067",26083,"gN.m2",1.17601779,"dr14"
2014,"drought","RIL_158",26084,"gN.m2",0.983578515,"dr14"
2014,"drought","A10",26085,"gN.m2",1.325692781,"dr14"
2014,"drought","RIL_049",26087,"gN.m2",0.962196374,"dr14"
2014,"drought","RIL_142",26089,"gN.m2",2.501710571,"dr14"
2014,"drought","RIL_013",26090,"gN.m2",1.389839206,"dr14"
2014,"drought","RIL_037",26091,"gN.m2",1.518132056,"dr14"
2014,"drought","RIL_143",26092,"gN.m2",2.09544988,"dr14"
2014,"drought","RIL_048",26093,"gN.m2",1.972693081,"dr14"
2014,"drought","A10",26095,"gN.m2",1.389839206,"dr14"
2014,"drought","RIL_125",26096,"gN.m2",1.069107082,"dr14"
2014,"drought","RIL_068",26099,"gN.m2",1.558345878,"dr14"
2014,"drought","RIL_078",26100,"gN.m2",1.325692781,"dr14"
2014,"drought","RIL_141",26102,"gN.m2",1.197399932,"dr14"
2014,"drought","A10",26103,"gN.m2",1.368457065,"dr14"
2014,"drought","RIL_161",15001,"CN_ratio",15.3,"dr14"
2014,"drought","RIL_035",15002,"CN_ratio",16.9,"dr14"
2014,"drought","RIL_058",15003,"CN_ratio",18.3,"dr14"
2014,"drought","RIL_190",15004,"CN_ratio",13,"dr14"
2014,"drought","B100",15005,"CN_ratio",19.8,"dr14"
2014,"drought","RIL_183",15008,"CN_ratio",15.3,"dr14"
2014,"drought","RIL_170",15009,"CN_ratio",24.1,"dr14"
2014,"drought","RIL_101",15010,"CN_ratio",22.3,"dr14"
2014,"drought","RIL_020",15012,"CN_ratio",17.4,"dr14"
2014,"drought","B100",15014,"CN_ratio",21.8,"dr14"
2014,"drought","RIL_010",15015,"CN_ratio",17.4,"dr14"
2014,"drought","RIL_134",15016,"CN_ratio",37.2,"dr14"
2014,"drought","RIL_104",15017,"CN_ratio",27,"dr14"
2014,"drought","RIL_092",15018,"CN_ratio",17.2,"dr14"
2014,"drought","B100",15019,"CN_ratio",19.3,"dr14"
2014,"drought","RIL_008",15021,"CN_ratio",20.2,"dr14"
2014,"drought","B100",15022,"CN_ratio",17.6,"dr14"
2014,"drought","RIL_191",15023,"CN_ratio",13.8,"dr14"
2014,"drought","RIL_086",15025,"CN_ratio",16.8,"dr14"
2014,"drought","RIL_082",15026,"CN_ratio",14.6,"dr14"
2014,"drought","RIL_208",15027,"CN_ratio",13.7,"dr14"
2014,"drought","RIL_140",15028,"CN_ratio",13.9,"dr14"
2014,"drought","RIL_211",15029,"CN_ratio",19.7,"dr14"
2014,"drought","RIL_197",15030,"CN_ratio",17.6,"dr14"
2014,"drought","RIL_016",15032,"CN_ratio",15.6,"dr14"
2014,"drought","RIL_052",15034,"CN_ratio",13.7,"dr14"
2014,"drought","RIL_114",15035,"CN_ratio",22,"dr14"
2014,"drought","B100",15036,"CN_ratio",18.7,"dr14"
2014,"drought","RIL_118",15037,"CN_ratio",12.7,"dr14"
2014,"drought","RIL_019",15039,"CN_ratio",15.1,"dr14"
2014,"drought","RIL_070",15040,"CN_ratio",16.1,"dr14"
2014,"drought","A10",15044,"CN_ratio",13.3,"dr14"
2014,"drought","RIL_219",15045,"CN_ratio",10.5,"dr14"
2014,"drought","RIL_152",15047,"CN_ratio",20.1,"dr14"
2014,"drought","RIL_217",15048,"CN_ratio",12.1,"dr14"
2014,"drought","RIL_205",15051,"CN_ratio",17.5,"dr14"
2014,"drought","RIL_136",15052,"CN_ratio",12.2,"dr14"
2014,"drought","RIL_189",15053,"CN_ratio",13.9,"dr14"
2014,"drought","RIL_054",15054,"CN_ratio",13.6,"dr14"
2014,"drought","A10",15055,"CN_ratio",12.5,"dr14"
2014,"drought","RIL_110",15056,"CN_ratio",13.2,"dr14"
2014,"drought","RIL_164",15057,"CN_ratio",14.1,"dr14"
2014,"drought","RIL_050",15059,"CN_ratio",22.4,"dr14"
2014,"drought","RIL_216",15062,"CN_ratio",18.9,"dr14"
2014,"drought","RIL_075",15063,"CN_ratio",13.6,"dr14"
2014,"drought","RIL_063",15064,"CN_ratio",18.4,"dr14"
2014,"drought","RIL_085",15065,"CN_ratio",12.5,"dr14"
2014,"drought","RIL_057",15066,"CN_ratio",16.2,"dr14"
2014,"drought","RIL_046",15067,"CN_ratio",9.9,"dr14"
2014,"drought","RIL_090",15068,"CN_ratio",19.8,"dr14"
2014,"drought","A10",15070,"CN_ratio",13.5,"dr14"
2014,"drought","RIL_162",15071,"CN_ratio",12.9,"dr14"
2014,"drought","RIL_088",15073,"CN_ratio",24.6,"dr14"
2014,"drought","RIL_051",16001,"CN_ratio",17.8,"dr14"
2014,"drought","B100",16002,"CN_ratio",25.4,"dr14"
2014,"drought","B100",16007,"CN_ratio",18.9,"dr14"
2014,"drought","RIL_147",16008,"CN_ratio",11,"dr14"
2014,"drought","RIL_182",16009,"CN_ratio",35.9,"dr14"
2014,"drought","RIL_109",16010,"CN_ratio",34.7,"dr14"
2014,"drought","RIL_186",16011,"CN_ratio",22.9,"dr14"
2014,"drought","RIL_036",16012,"CN_ratio",21.7,"dr14"
2014,"drought","RIL_064",16014,"CN_ratio",26.8,"dr14"
2014,"drought","RIL_156",16015,"CN_ratio",24.7,"dr14"
2014,"drought","RIL_179",16016,"CN_ratio",14.8,"dr14"
2014,"drought","RIL_201",16019,"CN_ratio",34.7,"dr14"
2014,"drought","RIL_146",16020,"CN_ratio",27.3,"dr14"
2014,"drought","RIL_053",16022,"CN_ratio",16.8,"dr14"
2014,"drought","B100",16023,"CN_ratio",21.4,"dr14"
2014,"drought","RIL_195",16024,"CN_ratio",27.8,"dr14"
2014,"drought","RIL_042",16025,"CN_ratio",22.7,"dr14"
2014,"drought","RIL_133",16026,"CN_ratio",29.4,"dr14"
2014,"drought","RIL_029",16027,"CN_ratio",28.4,"dr14"
2014,"drought","B100",16029,"CN_ratio",24.9,"dr14"
2014,"drought","RIL_062",16030,"CN_ratio",33.2,"dr14"
2014,"drought","RIL_055",16032,"CN_ratio",11.4,"dr14"
2014,"drought","RIL_117",16033,"CN_ratio",19.4,"dr14"
2014,"drought","RIL_202",16035,"CN_ratio",28.5,"dr14"
2014,"drought","RIL_137",16036,"CN_ratio",36.6,"dr14"
2014,"drought","RIL_081",16037,"CN_ratio",33.2,"dr14"
2014,"drought","RIL_043",16038,"CN_ratio",18.8,"dr14"
2014,"drought","RIL_073",16040,"CN_ratio",19.8,"dr14"
2014,"drought","RIL_030",16041,"CN_ratio",30.6,"dr14"
2014,"drought","RIL_119",16042,"CN_ratio",20.1,"dr14"
2014,"drought","RIL_145",16043,"CN_ratio",17.6,"dr14"
2014,"drought","RIL_022",16044,"CN_ratio",51.7,"dr14"
2014,"drought","RIL_180",16045,"CN_ratio",24.9,"dr14"
2014,"drought","RIL_041",16047,"CN_ratio",23.2,"dr14"
2014,"drought","RIL_209",16048,"CN_ratio",18.2,"dr14"
2014,"drought","B100",16049,"CN_ratio",20,"dr14"
2014,"drought","RIL_160",16051,"CN_ratio",23,"dr14"
2014,"drought","B100",16054,"CN_ratio",35.3,"dr14"
2014,"drought","A10",16057,"CN_ratio",15.4,"dr14"
2014,"drought","RIL_167",16059,"CN_ratio",18.7,"dr14"
2014,"drought","RIL_149",16060,"CN_ratio",11.4,"dr14"
2014,"drought","A10",16062,"CN_ratio",14.5,"dr14"
2014,"drought","RIL_163",16063,"CN_ratio",16.2,"dr14"
2014,"drought","RIL_188",16064,"CN_ratio",13,"dr14"
2014,"drought","RIL_139",16065,"CN_ratio",24.1,"dr14"
2014,"drought","RIL_039",16066,"CN_ratio",11.2,"dr14"
2014,"drought","RIL_173",16067,"CN_ratio",14.1,"dr14"
2014,"drought","RIL_115",16068,"CN_ratio",10.1,"dr14"
2014,"drought","RIL_113",16069,"CN_ratio",13.3,"dr14"
2014,"drought","RIL_015",16070,"CN_ratio",10.5,"dr14"
2014,"drought","RIL_076",16071,"CN_ratio",27.2,"dr14"
2014,"drought","RIL_120",16072,"CN_ratio",32.8,"dr14"
2014,"drought","A10",16073,"CN_ratio",18.9,"dr14"
2014,"drought","RIL_014",16074,"CN_ratio",14.7,"dr14"
2014,"drought","RIL_176",16075,"CN_ratio",19,"dr14"
2014,"drought","RIL_026",16076,"CN_ratio",15.8,"dr14"
2014,"drought","RIL_153",16077,"CN_ratio",28,"dr14"
2014,"drought","A10",16078,"CN_ratio",11.9,"dr14"
2014,"drought","RIL_124",16079,"CN_ratio",15.5,"dr14"
2014,"drought","RIL_112",16081,"CN_ratio",12.8,"dr14"
2014,"drought","RIL_091",16082,"CN_ratio",12,"dr14"
2014,"drought","RIL_067",16083,"CN_ratio",24,"dr14"
2014,"drought","RIL_158",16084,"CN_ratio",12.5,"dr14"
2014,"drought","A10",16085,"CN_ratio",16.8,"dr14"
2014,"drought","RIL_148",16086,"CN_ratio",21.9,"dr14"
2014,"drought","RIL_049",16087,"CN_ratio",11.4,"dr14"
2014,"drought","RIL_142",16089,"CN_ratio",19.3,"dr14"
2014,"drought","RIL_037",16091,"CN_ratio",11.2,"dr14"
2014,"drought","RIL_143",16092,"CN_ratio",13.3,"dr14"
2014,"drought","RIL_048",16093,"CN_ratio",24.8,"dr14"
2014,"drought","RIL_125",16096,"CN_ratio",17.4,"dr14"
2014,"drought","RIL_138",16097,"CN_ratio",19.2,"dr14"
2014,"drought","RIL_068",16099,"CN_ratio",26.9,"dr14"
2014,"drought","RIL_141",16102,"CN_ratio",16.1,"dr14"
2014,"drought","A10",16103,"CN_ratio",16.4,"dr14"
2014,"drought","RIL_161",17001,"CN_ratio",13.3,"dr14"
2014,"drought","RIL_035",17002,"CN_ratio",30.2,"dr14"
2014,"drought","RIL_058",17003,"CN_ratio",31.7,"dr14"
2014,"drought","RIL_190",17004,"CN_ratio",13.2,"dr14"
2014,"drought","B100",17005,"CN_ratio",14.2,"dr14"
2014,"drought","RIL_207",17007,"CN_ratio",14,"dr14"
2014,"drought","RIL_183",17008,"CN_ratio",12.9,"dr14"
2014,"drought","RIL_170",17009,"CN_ratio",30,"dr14"
2014,"drought","RIL_101",17010,"CN_ratio",61.4,"dr14"
2014,"drought","RIL_034",17011,"CN_ratio",24.3,"dr14"
2014,"drought","RIL_059",17013,"CN_ratio",37.3,"dr14"
2014,"drought","B100",17014,"CN_ratio",34.6,"dr14"
2014,"drought","RIL_010",17015,"CN_ratio",25.1,"dr14"
2014,"drought","RIL_134",17016,"CN_ratio",50,"dr14"
2014,"drought","RIL_104",17017,"CN_ratio",25.7,"dr14"
2014,"drought","B100",17019,"CN_ratio",24.4,"dr14"
2014,"drought","RIL_008",17021,"CN_ratio",21.4,"dr14"
2014,"drought","B100",17022,"CN_ratio",20.8,"dr14"
2014,"drought","RIL_191",17023,"CN_ratio",16.2,"dr14"
2014,"drought","RIL_174",17024,"CN_ratio",18.3,"dr14"
2014,"drought","RIL_086",17025,"CN_ratio",25,"dr14"
2014,"drought","RIL_208",17027,"CN_ratio",13.2,"dr14"
2014,"drought","RIL_140",17028,"CN_ratio",16.3,"dr14"
2014,"drought","RIL_197",17030,"CN_ratio",20.9,"dr14"
2014,"drought","RIL_016",17032,"CN_ratio",23.3,"dr14"
2014,"drought","RIL_052",17034,"CN_ratio",22.9,"dr14"
2014,"drought","RIL_114",17035,"CN_ratio",19.9,"dr14"
2014,"drought","B100",17036,"CN_ratio",16.9,"dr14"
2014,"drought","RIL_172",17038,"CN_ratio",14.7,"dr14"
2014,"drought","RIL_019",17039,"CN_ratio",23.5,"dr14"
2014,"drought","RIL_070",17040,"CN_ratio",21,"dr14"
2014,"drought","RIL_045",17041,"CN_ratio",19.7,"dr14"
2014,"drought","RIL_144",17043,"CN_ratio",21.7,"dr14"
2014,"drought","A10",17044,"CN_ratio",11.5,"dr14"
2014,"drought","RIL_219",17045,"CN_ratio",18.1,"dr14"
2014,"drought","RIL_150",17046,"CN_ratio",21.5,"dr14"
2014,"drought","RIL_152",17047,"CN_ratio",12.8,"dr14"
2014,"drought","RIL_217",17048,"CN_ratio",13,"dr14"
2014,"drought","RIL_178",17049,"CN_ratio",22.5,"dr14"
2014,"drought","RIL_096",17050,"CN_ratio",23.4,"dr14"
2014,"drought","RIL_205",17051,"CN_ratio",14,"dr14"
2014,"drought","RIL_054",17054,"CN_ratio",18.5,"dr14"
2014,"drought","A10",17055,"CN_ratio",15.3,"dr14"
2014,"drought","RIL_110",17056,"CN_ratio",14.2,"dr14"
2014,"drought","A10",17057,"CN_ratio",16.9,"dr14"
2014,"drought","RIL_164",17058,"CN_ratio",10.6,"dr14"
2014,"drought","RIL_214",17059,"CN_ratio",11.1,"dr14"
2014,"drought","RIL_050",17060,"CN_ratio",15.1,"dr14"
2014,"drought","A10",17061,"CN_ratio",10.5,"dr14"
2014,"drought","RIL_216",17062,"CN_ratio",12.3,"dr14"
2014,"drought","RIL_075",17063,"CN_ratio",13.9,"dr14"
2014,"drought","RIL_063",17064,"CN_ratio",24.4,"dr14"
2014,"drought","RIL_085",17065,"CN_ratio",14.7,"dr14"
2014,"drought","RIL_057",17066,"CN_ratio",22.6,"dr14"
2014,"drought","RIL_090",17068,"CN_ratio",22.6,"dr14"
2014,"drought","RIL_111",17069,"CN_ratio",32.9,"dr14"
2014,"drought","A10",17070,"CN_ratio",14.9,"dr14"
2014,"drought","RIL_162",17071,"CN_ratio",14.1,"dr14"
2014,"drought","RIL_097",17072,"CN_ratio",16,"dr14"
2014,"drought","RIL_088",17073,"CN_ratio",21.4,"dr14"
2014,"drought","RIL_033",17074,"CN_ratio",16.5,"dr14"
2014,"drought","RIL_179",18002,"CN_ratio",12.7,"dr14"
2014,"drought","B100",18003,"CN_ratio",11.2,"dr14"
2014,"drought","RIL_201",18005,"CN_ratio",11.4,"dr14"
2014,"drought","RIL_146",18006,"CN_ratio",10.7,"dr14"
2014,"drought","RIL_181",18007,"CN_ratio",14.4,"dr14"
2014,"drought","B100",18008,"CN_ratio",10.4,"dr14"
2014,"drought","RIL_012",18009,"CN_ratio",15.5,"dr14"
2014,"drought","RIL_218",18010,"CN_ratio",17.2,"dr14"
2014,"drought","B100",18013,"CN_ratio",31.8,"dr14"
2014,"drought","RIL_051",18014,"CN_ratio",15.1,"dr14"
2014,"drought","RIL_064",18015,"CN_ratio",26.7,"dr14"
2014,"drought","RIL_100",18016,"CN_ratio",26.4,"dr14"
2014,"drought","RIL_036",18017,"CN_ratio",31.1,"dr14"
2014,"drought","RIL_186",18018,"CN_ratio",25.7,"dr14"
2014,"drought","RIL_109",18019,"CN_ratio",26.5,"dr14"
2014,"drought","RIL_182",18020,"CN_ratio",20.3,"dr14"
2014,"drought","RIL_147",18021,"CN_ratio",15,"dr14"
2014,"drought","B100",18023,"CN_ratio",32.5,"dr14"
2014,"drought","RIL_195",18024,"CN_ratio",25.3,"dr14"
2014,"drought","RIL_042",18025,"CN_ratio",10.8,"dr14"
2014,"drought","RIL_133",18026,"CN_ratio",20.3,"dr14"
2014,"drought","RIL_029",18027,"CN_ratio",32.3,"dr14"
2014,"drought","B100",18029,"CN_ratio",30,"dr14"
2014,"drought","RIL_062",18030,"CN_ratio",30.8,"dr14"
2014,"drought","RIL_055",18032,"CN_ratio",13.3,"dr14"
2014,"drought","RIL_117",18033,"CN_ratio",16.1,"dr14"
2014,"drought","RIL_202",18035,"CN_ratio",29.4,"dr14"
2014,"drought","RIL_137",18036,"CN_ratio",26.5,"dr14"
2014,"drought","RIL_081",18037,"CN_ratio",22.8,"dr14"
2014,"drought","RIL_043",18038,"CN_ratio",16.5,"dr14"
2014,"drought","RIL_073",18040,"CN_ratio",25.1,"dr14"
2014,"drought","RIL_030",18041,"CN_ratio",28.6,"dr14"
2014,"drought","RIL_119",18042,"CN_ratio",20.2,"dr14"
2014,"drought","RIL_145",18043,"CN_ratio",19.7,"dr14"
2014,"drought","RIL_022",18044,"CN_ratio",36.2,"dr14"
2014,"drought","RIL_180",18045,"CN_ratio",17.7,"dr14"
2014,"drought","RIL_094",18046,"CN_ratio",26.2,"dr14"
2014,"drought","RIL_041",18047,"CN_ratio",11.9,"dr14"
2014,"drought","RIL_209",18048,"CN_ratio",14.3,"dr14"
2014,"drought","B100",18049,"CN_ratio",22.2,"dr14"
2014,"drought","RIL_160",18051,"CN_ratio",21.2,"dr14"
2014,"drought","RIL_001",18052,"CN_ratio",10.3,"dr14"
2014,"drought","RIL_175",18053,"CN_ratio",21.6,"dr14"
2014,"drought","B100",18054,"CN_ratio",23.8,"dr14"
2014,"drought","RIL_095",18055,"CN_ratio",15.4,"dr14"
2014,"drought","RIL_084",18056,"CN_ratio",22.6,"dr14"
2014,"drought","A10",18057,"CN_ratio",25,"dr14"
2014,"drought","RIL_131",18058,"CN_ratio",21.3,"dr14"
2014,"drought","RIL_149",18060,"CN_ratio",15.1,"dr14"
2014,"drought","RIL_157",18061,"CN_ratio",19.2,"dr14"
2014,"drought","A10",18062,"CN_ratio",26.7,"dr14"
2014,"drought","RIL_163",18063,"CN_ratio",13.1,"dr14"
2014,"drought","RIL_188",18064,"CN_ratio",11.4,"dr14"
2014,"drought","RIL_139",18065,"CN_ratio",22.7,"dr14"
2014,"drought","RIL_039",18066,"CN_ratio",10.7,"dr14"
2014,"drought","RIL_115",18068,"CN_ratio",15.9,"dr14"
2014,"drought","RIL_113",18069,"CN_ratio",17.3,"dr14"
2014,"drought","RIL_015",18070,"CN_ratio",11.8,"dr14"
2014,"drought","A10",18073,"CN_ratio",12.2,"dr14"
2014,"drought","RIL_014",18074,"CN_ratio",17.1,"dr14"
2014,"drought","RIL_026",18076,"CN_ratio",12.7,"dr14"
2014,"drought","RIL_153",18077,"CN_ratio",18.3,"dr14"
2014,"drought","A10",18078,"CN_ratio",12.2,"dr14"
2014,"drought","RIL_124",18079,"CN_ratio",16.6,"dr14"
2014,"drought","RIL_112",18081,"CN_ratio",13.4,"dr14"
2014,"drought","RIL_091",18082,"CN_ratio",9.1,"dr14"
2014,"drought","RIL_067",18083,"CN_ratio",18.7,"dr14"
2014,"drought","RIL_158",18084,"CN_ratio",30.4,"dr14"
2014,"drought","A10",18085,"CN_ratio",17.7,"dr14"
2014,"drought","RIL_148",18086,"CN_ratio",24.4,"dr14"
2014,"drought","RIL_142",18089,"CN_ratio",15.1,"dr14"
2014,"drought","RIL_037",18091,"CN_ratio",9.8,"dr14"
2014,"drought","RIL_143",18092,"CN_ratio",11.1,"dr14"
2014,"drought","RIL_048",18093,"CN_ratio",20,"dr14"
2014,"drought","A10",18095,"CN_ratio",16.2,"dr14"
2014,"drought","RIL_125",18096,"CN_ratio",15.2,"dr14"
2014,"drought","RIL_068",18099,"CN_ratio",34.4,"dr14"
2014,"drought","RIL_141",18102,"CN_ratio",10,"dr14"
2014,"drought","A10",18103,"CN_ratio",17.9,"dr14"
2014,"drought","RIL_161",19001,"CN_ratio",11.4,"dr14"
2014,"drought","RIL_035",19002,"CN_ratio",14.7,"dr14"
2014,"drought","RIL_058",19003,"CN_ratio",13.7,"dr14"
2014,"drought","RIL_190",19004,"CN_ratio",12.2,"dr14"
