"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","sim_lfblade_area","sim_lfblade_weight","sim_lfblade_width","sim_lfblade_length","stag_lfblade_area","stag_lfblade_weight","stag_lfblade_width","stag_lfblade_length","sim_SLA","stag_SLA","sim_gN.m2","stag_gN.m2","sim_gC.m2","stag_gC.m2","sim_CN_ratio","stag_CN_ratio","sim_d13C","stag_d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","leaf_number","panicle_number","panicle_length","tiller_height","tiller_number"
28,"DN13",2013,"sparse","32",32028,"RIL_119","null",24.4318327363862,0.109784852409952,21.3188100373789,223.250367068536,NA,NA,NA,NA,213.748408614427,NA,2.00124740045996,2.0397478499305,25.6850398616932,26.414790576973,13.1459615893125,13.3540895267698,-13.2969708146264,-13.4238251903768,43.8538457865497,10.7829559994405,2.59746349858119,8.13417983138612,6.1692658597902,17.2069004487847,0.526736662078756,0.148118442618391,517.533631307614,1.8244950216942,41.11960929569,10.195757913408,111.055507305796,460.784438518952,4.53881806628523
29,"DN13",2013,"sparse","32",32029,"RIL_162","null",11.6421623585282,0.066260116546779,18.8462999845222,131.220988544174,7.82322996858044,0.0340116569413749,15.6970013421759,101.895602372942,191.270297394628,215.45346455034,2.30449983145963,2.22579567582947,27.0904689451763,26.142698465032,12.1242755562207,11.9267589785217,-13.6285756771872,-13.4113938368396,32.4109474027023,4.46497086327987,1.21933751032919,3.22127852824148,0.942488349635299,5.35727204603175,0.290336696789454,0.245368606486854,205.055071823797,2.0646900613191,65.7209422366226,29.1297476864961,104.375154897247,165.746795483259,5.86102803008784
30,"DN13",2013,"sparse","32",32030,"RIL_039","null",12.2724699710632,0.070143698063031,21.9888299405725,138.344818598964,12.5941170791958,0.0541516283433602,16.0937480836243,145.245885971219,192.360774426802,220.384679226103,2.09401131889282,1.9359460449812,24.7772888844303,22.8543348877272,12.1849677428996,12.4911530056842,-13.4077390951851,-12.9961796080989,27.3403031402235,5.00265168515214,0.795689582837249,4.23201737065548,0.916550769978549,5.93023220620139,0.271629493005307,0.13778042612685,284.955823264614,2.05936078479263,42.5235585137998,27.2229428954778,NA,170.569016326024,4.83912830042155
31,"DN13",2013,"sparse","32",32031,"RIL_127","null",32.3608649817232,0.152735034212258,24.3056585430523,245.91182197786,NA,NA,NA,NA,205.346539980444,NA,1.99487407898907,2.11383868032128,25.2219580079404,27.528486857552,12.905370066686,13.1209297106523,-13.3763822914754,-13.3477669919118,40.8620211735004,11.1478551633465,3.40653899428323,7.73776841491185,4.31905346053989,15.5793576575321,0.393920815636712,0.217587874455803,447.57715537767,1.4667558783327,39.1409826580287,7.57557133012747,131.678820559714,399.577557003045,5.51439025617373
32,"DN13",2013,"sparse","32",32032,"RIL_185","null",24.3807931257198,0.11653631047298,20.6039279173283,224.418630829091,23.8531505589541,0.111481009237291,29.8199136805824,215.350807690101,206.133566713646,209.320444050545,1.90603919244688,2.0218140497977,24.906622686382,25.8283890781233,13.6282105526946,12.9618836874578,-13.5367727686165,-13.3954886174086,37.2401324145869,14.3577068228365,3.10635014305673,11.1312256718641,6.90076249474042,21.1834624867613,0.436313139264843,0.137763677967274,421.660147029665,2.46426588119101,90.6664693573182,46.5964338265996,92.8347722744532,361.224272823816,6.00743004101515
33,"DN13",2013,"sparse","32",32033,"RIL_015","null",18.0987312316644,0.09083789201718,22.0378531463982,167.909784666978,10.7710791157605,0.0566246949612869,15.8604443613194,131.404531812559,203.144314137793,197.273410585661,2.05948366211874,2.11829419881223,25.8229543437551,26.3646330665339,12.7592739260891,12.6180873790206,-13.5763031317684,-13.2267015248442,30.2378141473543,6.55317991241453,1.630462844273,4.94696510532154,3.50758384365433,9.71270317482313,0.492370605267784,0.168374780823782,248.856343430247,2.42495204349545,68.381615104291,44.6784228392676,74.9501259664217,220.374771778208,6.63356627648627
34,"DN13",2013,"sparse","32",32034,"RIL_043","null",30.9050147519709,0.164374645115155,24.3398707148909,260.157052281871,NA,NA,NA,NA,198.849464932147,NA,1.967911962551,2.07059699229773,24.9717427014633,27.0088104399959,12.9397175611749,13.2832154941077,-13.2195443336668,-13.2150925074541,41.3449396746888,9.33240340592683,2.7358990877743,6.61881581178971,2.61695496059852,12.3201117393929,0.342698275988434,0.230434905649482,413.375753623791,1.09470700866994,30.0968444635683,3.28629527255021,164.075470614714,366.644777512821,3.59707830567876
35,"DN13",2013,"sparse","32",32035,"A10","null",6.92861799598796,0.0342173593823667,15.6502038547434,96.3756008567573,8.08587835095577,0.0343348107387142,15.0811516940979,108.366931037073,211.015383330559,234.606560972683,2.1988686270998,2.2866407286746,24.7145397192874,24.319413970456,11.1503962627861,10.9819486385224,-13.285890152926,-13.0696225330513,30.0647570578577,4.60314518456766,0.610957846162339,3.89904482437194,1.06652103715764,5.77241240627587,0.268258961885225,0.118910817642763,222.201772440694,2.94565961983171,147.016704787864,150.404499810784,42.3578502478162,200.04877563449,10.325601230515
36,"DN13",2013,"sparse","32",32036,"RIL_123","null",15.7972880591023,0.0871450947574013,19.167786725677,164.358070366406,14.6042131177061,0.0713570857481232,21.1076006543427,149.709523664527,192.038488385844,207.162574113512,2.01246035684771,2.0009714427546,26.0578515449552,26.8347863053047,13.2472998920475,13.5658191327546,-13.6254719044625,-13.3676681645805,38.6888879181523,7.68561628016182,1.71672543483508,5.98673324541481,3.42534625590171,10.9683673924862,0.429037831412854,0.157868980640591,354.121711012877,2.38663581985215,66.5098356857855,44.0370120978101,94.0966978126889,279.705871732279,4.76296703852755
37,"DN13",2013,"sparse","32",32037,"RIL_175","null",23.7998266554805,0.106860904008047,22.2589192816034,193.294446669264,21.6146477205866,0.102049893251613,20.8843236120681,183.132946864594,215.914239505563,211.013172930805,1.99058221139596,2.02999046404163,24.5652821757423,24.8083303657887,12.6131653707588,12.6138504808795,-13.2969708146264,-13.2526006177989,37.3163279753559,9.01254847730626,1.92700191379483,7.04765670975407,3.10374178352016,12.0705947168884,0.363517995915205,0.158033675105961,375.754817853145,2.05815723833009,69.3098114081224,17.1984794510519,116.430924763889,313.053216122969,5.40330299387497
38,"DN13",2013,"sparse","32",32038,"RIL_141","null",16.8482332341389,0.0816956024997283,19.4229094583122,173.105072674027,14.7958066055436,0.066452279962871,16.9139424486738,164.322594247146,210.537091810302,214.370593208295,2.08423277014013,2.06526777510021,25.0205827146776,24.5410422425166,12.3364926923039,12.2101852425538,-13.7363874260771,-13.4373222689208,35.3084584098331,6.26719379640176,1.25742140403044,5.02849951547234,2.47802864866467,8.52750277555405,0.393324987803275,0.148963099177104,375.194070669449,2.12361314587728,43.8979317008501,19.1797304504917,109.12594122542,341.271290490726,4.49860359508742
39,"DN13",2013,"sparse","32",32039,"RIL_094","null",39.7422554283497,0.163786379479572,24.0716531290078,293.441207123042,NA,NA,NA,NA,217.954934077435,NA,1.9945592788323,NA,25.2009218538004,NA,12.908625239924,NA,-13.1360734952372,NA,NA,13.1219115005347,4.1525175876905,8.97086911177055,6.8691065143691,20.4191464391295,0.4835911483586,0.196902885573727,556.913401338086,0.718060062582637,36.4927997715355,4.83761886867958,167.793235138258,477.94393870608,5.05287441246162
40,"DN13",2013,"sparse","32",32040,"RIL_058","null",29.6718027504831,0.139527352302557,24.4105596174925,247.242836740545,NA,NA,NA,NA,214.302951915822,NA,2.06220741485785,2.0402975919553,26.6590124735659,26.7458676985181,13.1971469408026,13.6353016145455,-12.9731854348452,-13.2425142871573,46.1209410483351,9.61768198746054,2.83435485267937,6.78500815024219,5.44998720414309,14.9408771240936,0.518410104122713,0.188639914014967,425.753106711331,1.57207253279673,39.2473714128532,9.27498671373144,126.580169242675,346.368230591544,5.53439550561718
41,"DN13",2013,"sparse","32",32041,"B100","null",33.4945608128816,0.152747739107419,24.9575754383584,233.568088044469,NA,NA,NA,NA,221.960582168568,NA,1.98833443661511,NA,24.6976712574374,NA,12.5330140491316,NA,-13.0627471010542,NA,48.9190524977858,NA,NA,9.89720737789522,5.07809982919808,NA,NA,NA,597.148567552104,0.807438264049069,34.1621209347614,4.58506082669199,162.650331111895,491.082193886748,4.16793909448881
42,"DN13",2013,"sparse","32",32042,"RIL_166","null",17.4469000705104,0.0973987169349576,21.5410565761939,172.203159652825,13.8012940498086,0.0697083286129813,18.7416397525083,152.513753999875,185.811213398475,205.808271238705,2.16095500507734,2.13512850707775,25.4624685386421,26.2974760509144,12.0666835537348,12.4344274529188,-13.3365040751653,-13.3427916987446,36.7572139133985,7.88945356058773,1.64497363782808,6.20467436755208,1.78925825597008,9.67801566662326,0.288415253115147,0.175846330510532,303.220961403735,2.2209689731957,59.2393695051234,22.8282376582991,81.6269319386425,249.713361715245,6.49982673952972
43,"DN13",2013,"sparse","32",32043,"RIL_101","null",36.3354707694394,0.153666159205218,23.8914158704825,275.42594907515,NA,NA,NA,NA,214.952570564122,NA,1.8735205679062,1.96533923639621,23.8738364414794,24.6478313652675,13.2713660806124,13.0262489533745,-13.0715566256167,-13.1682290892822,NA,14.5129285533495,4.01026633492388,10.4038172000329,5.9032263740111,20.9061356854698,0.400829215271841,0.184963536691894,610.775296291723,1.29701233155322,44.5816709369532,8.74102852172997,143.026911491049,531.038315022127,6.15450403754286
44,"DN13",2013,"sparse","32",32044,"RIL_168","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.98598355478,9.25303182066144,2.3502003289853,6.8943240130199,4.34037125814838,13.5871560925642,0.453163699232451,0.173106983167564,372.976719887739,2.65720759318715,71.0500692087883,42.1791605530127,116.611137690689,342.942857428386,6.55344318488527
45,"DN13",2013,"sparse","32",32045,"RIL_062","null",25.1662261955275,0.114793968422739,24.3510799325734,222.257957370864,NA,NA,NA,NA,212.428119751513,NA,1.89697868153468,2.04829016439462,24.4073930963218,27.157128136154,13.3125837271089,13.3344098232897,-13.1753669836813,-13.2253039468082,48.6675069464323,10.2480821633757,3.30969258552616,6.86057481695977,4.48508835949794,14.9759341763576,0.450175803562246,0.235090295446557,436.404383769844,1.78793306478946,48.4406107924687,7.59293911222709,158.658650162113,374.601599249052,5.79569550828238
46,"DN13",2013,"sparse","32",32046,"RIL_035","null",26.5486214630775,0.110000789899302,23.2788372299961,222.624623279987,NA,NA,NA,NA,234.076652620688,NA,1.90851410321863,1.87789058971825,24.0716910488123,26.3050507480329,12.9039984871335,14.7473131564225,-13.0191124613962,-12.9692026004176,51.4862281996464,11.0142720444106,3.39539773712612,7.3225447758533,3.81936743634827,14.9553571994572,0.374716712905047,0.250783075295351,557.097127701371,0.882360262959228,50.8871201208363,6.45333625108799,143.256217917771,546.335376391941,5.17692432538069
47,"DN13",2013,"sparse","32",32047,"B100","null",33.4945608128816,0.152747739107419,24.9575754383584,233.568088044469,NA,NA,NA,NA,221.960582168568,NA,1.98833443661511,NA,24.6976712574374,NA,12.5330140491316,NA,-13.0627471010542,NA,48.9190524977858,14.5354228413029,4.52374146277441,9.89720737789522,5.07809982919808,19.9018979498994,0.379991121047829,0.225310553515039,597.148567552104,0.807438264049069,34.1621209347614,4.58506082669199,NA,491.082193886748,4.16793909448881
48,"DN13",2013,"sparse","32",32048,"RIL_153","null",29.5917303044387,0.141271205867276,22.230569332707,239.651534869388,NA,NA,NA,NA,200.745873272573,NA,2.04421618594078,2.12635451068508,25.6892433247725,26.3111819150991,12.8149295293858,12.8514355738814,-13.208222974918,-13.3369721463155,41.0520524388952,9.59681893864807,2.27020099718495,7.31168033365059,3.89441732928507,13.4940249833329,0.406618320277586,0.166714600897293,413.227172742124,1.89778898876105,48.272146868123,11.6487786857771,121.782718701265,309.884807673095,4.70682176164274
49,"DN13",2013,"sparse","32",32049,"RIL_215","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00039037687028,NA,25.2607244737503,NA,13.0866347813218,NA,-13.0627738213457,53.6601225033403,13.7734816638523,3.33445297908584,10.2295764148346,4.32783128986796,18.5289909856007,0.3497170982095,0.179966916317878,536.569048514914,0.918641564516117,41.8015400241562,4.71545084799865,164.94521112503,437.339030309897,4.81488872912563
50,"DN13",2013,"sparse","32",32050,"A10","null",6.92861799598796,0.0342173593823667,15.6502038547434,96.3756008567573,8.08587835095577,0.0343348107387142,15.0811516940979,108.366931037073,211.015383330559,234.606560972683,2.1988686270998,2.2866407286746,24.7145397192874,24.319413970456,11.1503962627861,10.9819486385224,-13.285890152926,-13.0696225330513,30.0647570578577,4.60314518456766,0.610957846162339,3.89904482437194,1.06652103715764,5.77241240627587,0.268258961885225,0.118910817642763,222.201772440694,2.94565961983171,147.016704787864,150.404499810784,42.3578502478162,200.04877563449,10.325601230515
51,"DN13",2013,"sparse","32",32051,"RIL_152","null",19.4695907566385,0.109139885821903,21.2910070927692,180.024542934152,13.9911858043865,0.0878199573104217,16.5918780137231,162.537358069654,185.62183803974,185.650878646425,2.11393169980631,2.12626450639903,25.9578458058775,26.5067970033537,12.545805052207,12.7083513162171,-13.4142586371842,-13.2250430937884,34.3426214074562,10.4937973745117,1.75363259670627,8.62838849152051,3.91647870124139,14.3861410087165,0.373565887850155,0.118043711656036,452.082762629097,2.41832661097828,77.1140979443957,56.5149590134325,88.2234158527812,411.764156446877,7.90506434094906
52,"DN13",2013,"sparse","32",32052,"RIL_010","null",18.8628867024639,0.0904413593044644,23.1002152697448,198.248895620951,21.5190360252181,0.112320433698091,23.6264393563055,201.294341120756,210.63023378166,202.001402096982,2.03968437564086,2.05100400251063,25.4880514034772,26.3848419119296,12.7732228493025,13.1164697677034,-13.4421918579768,-13.364351302469,39.1718064193408,8.81316962476368,1.7479083204389,7.02650163997765,2.26375533037163,11.1121476308905,0.318371126281007,0.158937681528728,464.76696698699,2.2207164220305,49.02348588251,30.2339922084194,102.786314266434,363.333006678159,6.27780972131021
53,"DN13",2013,"sparse","32",32053,"A10","null",6.92861799598796,0.0342173593823667,15.6502038547434,96.3756008567573,8.08587835095577,0.0343348107387142,15.0811516940979,108.366931037073,211.015383330559,234.606560972683,2.1988686270998,2.2866407286746,24.7145397192874,24.319413970456,11.1503962627861,10.9819486385224,-13.285890152926,-13.0696225330513,30.0647570578577,4.60314518456766,0.610957846162339,3.89904482437194,1.06652103715764,5.77241240627587,0.268258961885225,0.118910817642763,222.201772440694,2.94565961983171,147.016704787864,150.404499810784,42.3578502478162,200.04877563449,10.325601230515
54,"DN13",2013,"sparse","32",32054,"RIL_051","null",24.3168393504769,0.118905909048288,24.3719168340533,215.820276682849,26.2772781733489,0.134109593214606,22.080534753491,222.060894074823,201.80117333766,200.912756490055,2.01988508926426,2.06241502062784,25.1996627590062,26.2366830445345,12.749947870833,12.7861954886831,-13.4688178872634,-13.394203061472,37.7230509157754,9.99497168704248,2.45881023733421,7.5216350280076,2.33399404041135,12.5185951265727,0.2917733904011,0.196362917406902,471.153033068765,1.57916299746864,43.2313164113531,8.00782777083171,100.110500658397,439.684792917406,5.06101680133744
55,"DN13",2013,"sparse","32",32055,"RIL_135","null",NA,NA,NA,NA,22.0435854550422,0.107286415270429,22.7229901229569,201.322868283076,NA,205.47777204649,1.98234686038451,2.08797507166925,24.7775223084863,25.389451766467,12.7802355865727,12.4543593339582,-13.3205582757715,-13.3260166891702,40.0728470403542,9.61983048052395,2.44979651176069,7.15266399474498,4.15389233105065,13.6703568475057,0.417681576269461,0.178307243983998,379.83024238878,2.08587907902928,68.5776096054329,31.4708089380381,117.354588707117,336.207534652058,6.81576981112357
56,"DN13",2013,"sparse","32",32056,"RIL_181","null",24.4335103635182,0.114090678187185,21.6455151714743,205.067000710397,24.6818420462027,0.115764774377427,22.7120289464791,210.996090053208,212.055226970132,209.663520371565,2.09249934926663,2.03254618274799,26.5587691449864,26.0041442352644,12.904447450607,13.2517258270089,-13.3296031970084,-13.0456871966985,53.7606387426267,12.6070548118993,4.20620855115479,9.00265136000513,8.04783230871715,21.3315798916027,0.589593558104595,0.195203449647978,509.655005355746,1.76634821339686,69.6785071777752,11.6847750535506,149.043465402739,452.27824911793,6.68530454025537
57,"DN13",2013,"sparse","32",32057,"RIL_063","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.9949502930523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"DN13",2013,"sparse","32",32058,"RIL_182","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87634026278069,1.92941387397846,23.892611003532,25.2848403805622,13.0599880910537,13.4656342398043,-13.2870089448323,-13.1769485931725,46.4155839371676,10.8524100543097,3.17230765925229,7.65827487665134,3.16289454054164,14.1991071704284,0.329045201257289,0.228752590062651,530.731859315482,1.59603819161196,41.1955252409108,9.32903125211664,120.048749076676,418.402176450494,5.14562697764875
59,"DN13",2013,"sparse","32",32059,"RIL_210","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09312306790893,NA,26.8393463671933,NA,12.9300093769306,NA,-13.1914953832694,44.3208113444921,13.6145686133083,3.33254471565566,10.1576031820601,10.3792573455197,25.1202161704881,0.679296858297946,0.128072414122431,548.661634779721,1.1732810637905,46.6973309012103,8.70184329078089,NA,487.416270260535,6.6367625500692
60,"DN13",2013,"sparse","32",32060,"RIL_200","null",30.8797686788406,0.129018060533044,21.8252845306151,248.701973152751,NA,NA,NA,NA,223.954817467554,NA,1.94930111378749,1.89518081974069,25.427818771971,24.3817938791742,13.3560605144279,13.982078911273,-12.9991926562563,-13.1786070242282,46.6570431877619,12.668997263436,4.30690131395457,8.2152543546193,5.13659631714829,18.074308149824,0.418681624426991,0.246601728602495,457.657026800922,1.28124471921453,53.8360846294421,8.11019955086364,150.720875131067,425.463986293788,5.95753146740708
61,"DN13",2013,"sparse","32",32061,"RIL_089","null",32.1972606190068,0.139150204286629,22.8362898754032,263.675564021182,27.3372799322488,0.143637006029694,21.2355300779568,242.825648633827,219.909335543298,201.693138728287,1.93553205262088,2.02332951177044,25.5049290247244,25.924880234721,13.5460982878663,12.9905205447229,-12.9790665332323,-13.5029622553402,42.9377336757136,9.78000278564827,2.75842333538921,6.96042473171788,4.35025620115419,14.1670662646445,0.441929230098979,0.203358052047749,462.284886555778,1.67362389102368,44.3382326800443,8.10926560051923,136.432813995282,430.139001752448,4.54182949065228
62,"DN13",2013,"sparse","32",32062,"RIL_054","null",17.6228586913375,0.0930078189523211,22.3484225333485,167.14565062403,16.7156470035175,0.0890149425397727,19.2410731151348,162.861107751693,196.311878036439,199.537496876886,2.14858045101601,2.15144541394166,26.4857830797018,26.9510072539675,12.6276040612919,12.897627432459,-13.7017572701226,-13.4771246142581,39.8961841711234,9.18046801184196,2.49429474992222,6.72662160248793,2.93790925756177,12.0869034285972,0.338252763768739,0.204137427032345,341.905952020568,2.07869414225443,71.8286940760826,23.3693128558778,88.6613686409233,288.292716344911,9.04508801771369
63,"DN13",2013,"sparse","32",32063,"RIL_047","null",19.1867581911767,0.0903917242283745,21.2541721831209,178.401748199525,18.2070754344204,0.0871855586747483,18.9671866118939,177.842967039273,214.739225838911,206.861478867735,2.00503562443117,2.00780935107778,24.7926626580864,25.8320011463887,12.6147370286763,12.9957512961027,-13.2855382810151,-13.0044717633775,34.8255399086446,8.8787495129859,2.29184404927749,6.55432595597464,3.02962366948099,11.7999229302567,0.354883233050791,0.20038361787607,366.332714219283,2.50271952142974,66.7318279218184,30.7361299512349,86.084742142026,318.755910364132,5.99708881030471
64,"DN13",2013,"sparse","32",32064,"RIL_071","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.3913635977434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"DN13",2013,"sparse","32",32065,"RIL_064","null",28.9777853745431,0.140741972060516,23.7776382727357,219.90738778333,NA,NA,NA,NA,200.816496827902,NA,2.04293072942744,2.0566771787868,27.3658564543339,26.6367306873785,13.6743346094788,13.0876526377183,-13.4049124616393,-13.393613871752,41.664450726665,9.90024430004146,2.79032428544413,7.08821956239455,3.95280059253605,13.765169814095,0.399911299714967,0.205722887598259,348.123404955597,1.60530131010705,54.0847645199801,12.271349734325,136.714076834594,353.63788596183,6.8542441716788
66,"DN13",2013,"sparse","32",32066,"RIL_192","null",18.1273715656522,0.0963357995940137,20.9011315907726,177.794231520298,17.7652011413278,0.0768657527633008,19.2661847485717,180.79139602507,199.649911560738,220.515646827128,2.0817578592671,2.00924748743222,25.2740856342005,24.7720912403968,12.333124857501,12.5578961965776,-13.5299113339225,-13.4671740279237,35.5499176604273,12.5775969675388,2.54386753225695,9.93069029043669,4.37404283437326,17.1504737173374,0.361666213205283,0.139276520453576,421.512423702107,2.53228829804346,92.8822080975556,41.8728151432211,83.9270955079206,381.743440198199,7.30801522732678
67,"DN13",2013,"sparse","32",32067,"B100","null",33.4945608128816,0.152747739107419,24.9575754383584,233.568088044469,40.6210875076521,0.199821376334968,27.7075138533682,261.274658292067,221.960582168568,201.630081541708,1.98833443661511,2.29199288337604,24.6976712574374,29.3518176963969,12.5330140491316,12.702890008841,-13.0627471010542,-13.1833569815724,48.9190524977858,14.5354228413029,4.52374146277441,9.89720737789522,5.07809982919808,19.9018979498994,0.379991121047829,0.225310553515039,597.148567552104,0.807438264049069,34.1621209347614,4.58506082669199,162.650331111895,491.082193886748,4.16793909448881
68,"DN13",2013,"sparse","32",32068,"RIL_014","null",28.4949222689599,0.125073644912357,24.3084160814383,225.862484566811,27.2106521357644,0.137856926997152,26.1952932653939,219.464297813146,219.437494857847,200.778436638696,2.03618126226351,2.02598772269002,24.8595398210512,25.3035771824574,12.4848534444287,12.7731867148284,-13.5238098225023,-13.4721493210909,37.9645101663696,7.50615785420375,2.22498078368987,5.22250651223368,2.80537002766756,10.1335013876638,0.381102792397714,0.230997357388395,329.658554860844,1.81025927108453,52.4361420191891,14.6772573328913,123.496006842575,284.532435793727,5.0556098642419
69,"DN13",2013,"sparse","32",32069,"RIL_022","null",26.5738003486486,0.122815441702214,24.6011055494234,221.730623820925,NA,NA,NA,NA,211.324550590496,NA,1.97038687332275,1.90557702978254,25.6485257275796,25.964709953801,13.567170244204,14.0481778146811,-13.3105314948859,-13.1719733000054,44.2424506818196,12.1647823438207,3.28349368500063,8.75360526471657,5.5591095566708,17.690970597182,0.434823172272081,0.189638364798378,515.313784595113,1.62897352258748,43.0839541309686,9.30271589096639,175.392216840791,424.169302445176,6.25728383061037
70,"DN13",2013,"sparse","32",32070,"RIL_115","null",17.8138170242524,0.0895426997636391,20.8393179693124,159.427131239675,12.9373000802816,0.0768836699553621,18.7660519540025,140.111492355637,205.109318473785,192.98177561049,2.00741338915251,2.07481732841121,26.4634316222515,25.3839241769515,13.5418045952851,12.5741760037957,-13.381199518795,-13.3278658192432,33.3767844050793,5.94961099345836,1.67719270422343,4.22193390796012,5.9519423936288,12.3502659741695,1.11343047494502,0.157039569355679,230.761608460336,2.50259320986929,72.7125661065325,66.4402830046846,77.9005415376267,215.269049243135,6.7293904775361
71,"DN13",2013,"sparse","32",32071,"RIL_052","null",25.788040640689,0.120168256531501,25.1210111813516,197.732006025305,NA,NA,NA,NA,211.25824341945,NA,1.98523633815584,1.98111975240948,25.0624455813796,24.696038219775,12.8780967457884,12.7870978334939,-13.3007303467618,-13.2681623012372,39.6547249205292,8.98926587339986,2.13751523259633,6.824827737116,3.92670920046332,11.4884664062094,0.328685518822469,0.188642751202555,420.752809563457,1.8912125939088,46.3794923833356,15.9444356306363,123.917789342633,387.747575980348,4.86641199214188
72,"DN13",2013,"sparse","32",32072,"RIL_113","null",17.948975395984,0.0964144832742171,22.0029420123016,166.747544185752,13.5430822464847,0.0828414740535425,17.3876206209732,157.362584745171,190.702273278485,181.032033777328,2.24805169834341,2.15527017973137,26.5743287299922,25.4718330063475,12.0711962918564,12.2210528804127,-13.7753706583491,-13.6271636636657,33.4933087841738,7.65820462941938,1.75604567947486,5.93163742369972,5.0406617047544,12.2158795762839,0.562048543030751,0.139171925746726,290.88183630133,2.21794825902554,64.700894015656,28.8946060871289,84.603507892472,262.031320372799,6.66549323159478
73,"DN13",2013,"sparse","32",32073,"RIL_156","null",22.3744628930042,0.111014589685878,21.2289101194537,208.687799900498,NA,NA,NA,NA,201.142439617303,NA,2.02077366618444,2.13671928212511,26.4877941810713,26.1490318616443,13.3655790235142,12.6218484318558,-13.2664037552163,-13.6858722787969,41.0278092521407,10.7321282428206,2.89717802606827,7.80834588665458,5.05197905055129,15.7760765125885,0.447105077985258,0.183401548696137,389.302529132126,2.23889801939614,85.2070661155692,35.3935380192041,97.6132543177731,330.637491769648,8.02233034814224
74,"DN13",2013,"sparse","32",32074,"RIL_124","null",15.2109108308628,0.0875402898685556,20.2244233663102,154.803872479754,14.8178988063807,0.0808241919529265,18.0228130953947,151.346740967317,186.093869988881,193.312883004025,2.01767010952985,2.11961835822054,25.0257022434893,25.9444067510998,12.7064098535947,12.5050842104572,-13.4801269205112,-13.4294006154718,33.7064322951112,8.53891480230442,1.69690922335176,6.81141826531339,2.33516008896444,10.9077454636055,0.332451138535338,0.157665177532136,353.138336099047,2.85533787838829,132.125836832913,72.8661752013863,75.478484552424,294.913358558496,7.38227713322577
75,"DN13",2013,"sparse","32",32075,"RIL_196","null",18.3682212144726,0.0924589852976814,22.1778450439352,169.41778081152,19.6997885385337,0.102414095268442,18.9549252511594,178.319029442477,204.568222799071,198.331586733882,2.11452984711066,2.32796455703908,25.6231647463142,27.9206349786029,12.8059310087293,12.3921129576663,-13.599177647358,-13.5506779136332,36.2529981932084,5.8217518947373,1.45430590193874,4.40371523848702,2.06567131738874,7.70880478153059,0.379545965560774,0.197310851651201,297.532025142422,1.79899841295773,39.2292874346023,11.6668558204315,99.4869822964011,270.615178810515,5.67352450163528
76,"DN13",2013,"sparse","32",32076,"RIL_205","null",16.9673548574336,0.0884995523505301,20.4014541837452,162.668767111508,20.7127200590667,0.111481962460218,19.9937566705739,181.293392954028,202.187939394197,196.789008750754,2.09697664970385,2.13541343275268,25.1923044148673,26.1822666481078,12.2827243999128,12.5009760107489,-13.6170162064481,-13.4711518164782,34.9797152441598,6.52646302554932,1.7245534356964,4.8006238795265,2.42840200860051,8.75643967889836,0.387602570639673,0.209174316156422,308.637700907988,2.04528932583429,46.9822685415506,18.0064665726577,86.4532240450383,268.054077962514,6.72301819364084
77,"DN13",2013,"sparse","32",32077,"RIL_075","null",13.2628025264357,0.0752414125050269,19.5656624106703,135.344669697265,12.1134195180612,0.0582551049763555,17.0256979957457,130.811660635091,191.594854530178,205.92263886935,2.1035145981323,2.073990652707,25.6771419221897,26.5706289998305,12.4516998674622,13.1622967586993,-13.551007209717,-13.3399337561723,30.8415456597519,6.4855360893298,1.81697710008913,4.6909953690841,2.89481544494291,9.14337044140665,0.433654929165807,0.207330292683709,191.495061333503,2.76401544787137,94.9698974929146,73.2146705827235,62.1450545498097,193.402496142514,8.52791275500763
78,"DN13",2013,"sparse","32",32078,"RIL_118","null",35.525349527007,0.15190469940221,23.8212772160282,261.650456151625,NA,NA,NA,NA,213.11129249609,NA,2.02249128910463,2.09802147339715,24.8792041767326,26.9754980947652,12.5515348394847,12.9606977896163,-12.9793708099014,-12.8828548016524,53.1931569453979,16.5475978696352,5.65214488262912,10.9237047042945,11.4457235752331,29.3785994868102,0.610729325626051,0.180535573454275,503.980731201018,0.718060062582637,56.889393571185,7.87161480905194,158.187547471768,411.90734479128,6.93166964107221
