"Obs","experiment","year","treatment","plot","subplot_id","genotype","sampling","lfblade_area","lfblade_length","lfblade_width","lfblade_weight","SLA","gN.m2","gC.m2","CN_ratio","d13C","panicle_emergence_DAS","vegetative_mass_at_harvest","leaf_mass_at_harvest","stem_mass_at_harvest","panicle_mass_at_harvest","total_mass_at_harvest","reproductive_vegetative_mass_ratio","leaf_mass_ratio","culm_height","branch_number_cbrt","tiller_height","tiller_number","basal_circumference"
267,"DN14",2014,"sparse","34",34058,"RIL_043","null",12.1988593484998,144.009278527894,17.9009665501735,0.0450572429155649,274.981346979057,2.31380548710279,21.3294159154913,9.14512328805814,-12.4482963621964,40.3136086380586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"DN14",2014,"sparse","34",34059,"RIL_004","null",9.18113348220159,130.275857788252,15.237088313344,0.0317771807465907,302.979795775925,2.08957505722496,20.9550566359776,10.1538234447761,-12.4370394076306,40.0193508246429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"DN14",2014,"sparse","34",34060,"RIL_070","null",6.66122409484288,89.427488002544,12.8596595747499,0.0217121898635704,320.765771462689,1.90270774767461,18.0394519019448,9.34822788252853,-12.6773843842168,39.2008708151435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"DN14",2014,"sparse","34",34061,"RIL_053","null",7.34056252454901,104.822080330875,12.997708108713,0.0253251798914383,306.534240280712,2.01888442808222,19.2251110327596,9.46769149684856,-12.3085172160012,39.1332858010278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"DN14",2014,"sparse","34",34062,"RIL_093","null",6.56276099748669,86.080330684377,17.1224096987141,0.0212699521294642,329.32429914154,1.91069422284944,18.3296947847273,9.66254649403411,-12.6434744525897,36.901226988461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"DN14",2014,"sparse","34",34063,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4842984416216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"DN14",2014,"sparse","34",34064,"RIL_112","null",7.21285506283171,106.878635213294,13.9932213195316,0.0237555213952991,321.382395241635,2.07604246644794,20.6918444410098,10.1662947504707,-12.61508828583,36.901226988461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"DN14",2014,"sparse","34",34065,"RIL_068","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5686879311495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"DN14",2014,"sparse","34",34066,"RIL_087","null",2.66210474582458,48.144772461207,11.9625212169921,0.0111525602622776,266.345545744672,2.19999664922296,20.1607129024909,9.08128134139139,-12.7999433795959,35.9236591937772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"DN14",2014,"sparse","34",34067,"RIL_076","null",7.17328200126061,111.687699830656,14.9454520923834,0.0253705848705072,291.433751342801,2.24146696457957,21.0002254551512,9.42457045316128,-12.7238157993839,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"DN14",2014,"sparse","34",34068,"RIL_210","null",8.02775647398715,103.645446919403,14.017923496818,0.0304415391435047,276.478728485,2.17876172771926,20.855366434705,9.47711541970675,-12.2934129093386,39.7555939349169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"DN14",2014,"sparse","34",34069,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4842984416216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"DN14",2014,"sparse","34",34070,"RIL_199","null",8.99699337249609,97.5297139231487,14.161024756659,0.0341952376514763,279.510169936588,2.13066891257572,19.8575127058261,9.26341408699273,-12.5619887174479,38.9033214183595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"DN14",2014,"sparse","34",34071,"RIL_163","null",6.21213988468892,81.6191720283945,12.3469799196149,0.0207248193258334,322.718266383689,2.06196048574947,19.8244935624647,9.82935286045122,-12.4862823224742,39.3294576766382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"DN14",2014,"sparse","34",34072,"RIL_022","null",9.39211692017121,122.842303777186,14.5593597172041,0.0286760773760201,328.764662565332,2.02999143882123,19.2450638760395,9.46179055071043,-12.4268348972117,39.721801427859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"DN14",2014,"sparse","34",34073,"RIL_171","null",6.08960577818341,76.2628077001943,14.1923891119304,0.018759830292086,343.706018957566,1.99805600664447,18.7761319696454,9.3863991678449,-12.5521144536451,39.4275436144434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"DN14",2014,"sparse","34",34074,"RIL_044","null",8.63032808842558,121.682631601317,13.9132130009224,0.0330127037341691,281.198849382397,2.13514793820601,20.6273572271164,9.82157885705,-12.2981666717875,37.9496713806287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"DN14",2014,"sparse","34",34076,"RIL_027","null",7.0674484800148,90.0475829526795,14.5184815668981,0.0221313527553349,326.402363280045,2.0842774115,19.2588662446501,9.1877687378618,-12.5393271201035,39.0014073561647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"DN14",2014,"sparse","34",34077,"RIL_195","null",6.76189604317922,80.2438049756261,14.316051893799,0.0229756406659417,312.324483802259,2.15327982183537,19.728393725476,9.05913365676107,-12.3724897271587,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"DN14",2014,"sparse","34",34078,"RIL_013","null",7.98438653780173,100.686112495575,14.3626907154449,0.0275460947459878,298.285838555779,2.10918474276602,20.2505906562014,9.60552736300136,-12.6141997972028,38.6395645286334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,"DN14",2014,"sparse","34",34079,"RIL_002","null",7.86546288907896,113.114394527799,13.5545654863853,0.0269126226377611,302.72992932886,2.04409004644648,19.4218045633624,9.5143355172559,-12.4864200604058,39.8231789490325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,"DN14",2014,"sparse","34",34080,"RIL_114","null",6.14823288941654,73.2418621014618,14.6215587257079,0.0189056323821799,329.570481862367,2.0363754205612,19.0438582144357,9.14372582467866,-12.8827573591675,41.1691727379842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,"DN14",2014,"sparse","34",34081,"RIL_064","null",7.1977413502494,84.1613143127155,14.5270001013554,0.022726951594424,322.429662446498,2.104521050243,19.5499028301684,9.20577944332889,-12.6204360426922,39.0994932939699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,"DN14",2014,"sparse","34",34082,"RIL_128","null",13.6675889350522,150.99702858498,16.6769801104868,0.0501118288040845,280.092494830185,2.02070969693206,19.5011276097527,9.54685831251163,-12.2892266903427,37.3578641704292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,"DN14",2014,"sparse","34",34083,"RIL_047","null",6.50599258304916,86.4717701186926,15.9315318071912,0.0195105014600275,346.323596033946,2.02037694577057,18.6392921026854,9.03038629430288,-12.4749055517016,38.4128917293335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,"DN14",2014,"sparse","34",34084,"RIL_074","null",4.90605546324667,67.0912351345073,12.847106573462,0.0159886665324561,319.645611752226,2.02456069247277,18.5832781883756,8.941319961898,-12.3701355805898,39.5932145663643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,"DN14",2014,"sparse","34",34085,"RIL_134","null",7.71987877680279,99.7362191355872,14.9697444563427,0.0280148692666788,286.235487566567,2.11080997872866,19.6749464383622,9.24856330169211,-12.5462063525673,41.1691727379842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,"DN14",2014,"sparse","34",34086,"RIL_081","null",8.31078293121519,122.117419997296,13.1537756863842,0.0314318181734979,281.633571611457,2.05347569048991,19.4402153147456,9.4224449398207,-12.8066848741282,43.9254537466349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,"DN14",2014,"sparse","34",34087,"B100","null",11.9655829410402,125.094207095544,17.1601277214337,0.0419242402035509,302.000032534555,2.12282541404795,19.7935420894859,9.47344213867405,-12.4445125430152,41.4842984416216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,"DN14",2014,"sparse","34",34088,"RIL_098","null",7.29129943537636,104.31789217092,15.7605721066465,0.0269802586865687,285.570413085274,2.09719181124842,19.696942740699,9.38309932893097,-12.5952481384434,37.7262901646971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,"DN14",2014,"sparse","34",34089,"RIL_201","null",11.0784282652319,153.10577564371,15.0786701342164,0.0394413090625367,287.697849978495,1.92168550313885,19.0296329402295,10.2138899586453,-12.4586289846854,40.2155227002534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,"DN14",2014,"sparse","34",34090,"RIL_183","null",7.86076681133668,113.861072108065,14.5237237088422,0.0263214924861013,303.989238495846,2.14096711370471,20.6087545161934,9.66184776234438,-12.8225591832095,43.0055962159619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,"DN14",2014,"sparse","34",34091,"RIL_057","null",4.9887417147925,58.8035890254433,12.1288148412446,0.0153691724677485,335.758173583014,2.09722780441056,18.9023742183168,8.69227007871001,-12.8900030061168,41.2977595994789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"DN14",2014,"sparse","34",34092,"RIL_174","null",4.26725266427163,52.2023412791991,13.788620979854,0.0131686572168953,338.980226549519,2.02222298253801,19.1880231653816,9.53226149347642,-12.4920719373434,38.443392653023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,"DN14",2014,"sparse","34",34093,"RIL_116","null",6.79111810113484,80.8275815243382,14.8177973142863,0.0269861046799866,267.153210464807,2.12779791595148,20.2148794329782,9.54755704420137,-12.5146230199227,38.9033214183595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,"DN14",2014,"sparse","34",34094,"RIL_033","null",5.27447812480778,70.2239600023583,13.8668577149026,0.0151563976034659,369.398886648018,1.88147282617091,17.6226333674088,9.1251011167684,-12.4669642492293,38.9033214183595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,"DN14",2014,"sparse","34",34095,"RIL_206","null",7.16424695097613,102.110932448559,14.4305554202605,0.0294983141110522,265.435230249224,2.20424363350384,20.6737392499471,9.2872101808921,-12.705569422009,39.0384914465909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,"DN14",2014,"sparse","34",34096,"RIL_010","null",3.71619279002825,61.7949377699168,10.5667284718595,0.0114378271703755,340.662764730751,NA,NA,NA,NA,39.3937511073856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,"DN14",2014,"sparse","34",34097,"RIL_062","null",11.1266813503944,128.566913928057,17.4008001830301,0.0384306445707742,295.633536610393,2.12498397032258,20.0987783372179,9.55863088651653,-12.5256058286236,38.6395645286334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,"DN14",2014,"sparse","34",34098,"RIL_219","null",5.70403124656338,80.2089931626697,12.5940344066189,0.0207359920453543,294.516846322116,2.13841537680264,19.9097968667177,9.26858547298184,-12.4102373850212,35.622818213625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"DN14",2014,"sparse","34",34099,"A10","null",3.56916268133556,59.6870804317387,11.1820078307795,0.0141887789021813,269.910355751975,2.28349079076813,21.8140443326155,9.3660497557696,-12.5876343252775,35.1690739030202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"DN14",2014,"sparse","34",34100,"RIL_149","null",7.97960431813892,140.650727202261,15.7418257761277,0.0329180019057665,258.809333126442,2.05382459384982,19.6268381456709,9.50853949932649,-12.524047987496,38.0543404851705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,"DN14",2014,"sparse","34",34101,"RIL_130","null",5.46964932835875,83.9547586318353,13.5567506109154,0.017822616200288,323.315705136168,2.00640600255765,19.6593337731756,9.90712221273482,-12.4892136383575,41.202965245042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,"DN14",2014,"sparse","34",34102,"B100","null",11.9655829410402,125.094207095544,17.1601277214337,0.0419242402035509,302.000032534555,2.12282541404795,19.7935420894859,9.47344213867405,-12.4445125430152,41.4842984416216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,"DN14",2014,"sparse","34",34103,"A10","null",3.56916268133556,59.6870804317387,11.1820078307795,0.0141887789021813,269.910355751975,2.28349079076813,21.8140443326155,9.3660497557696,-12.5876343252775,35.1690739030202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"DN14",2014,"sparse","34",34104,"RIL_060","null",10.9197759784445,125.885786573597,15.2768391735238,0.0393330255856051,288.306831423568,2.22120464480205,21.0169763725522,9.60010201074684,-12.5301488362434,38.4401010696547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,"DN14",2014,"sparse","34",34105,"RIL_039","null",6.31045511834013,84.150530870217,14.6276940936514,0.0244194633068925,277.186987254933,2.20321253129764,20.1914229038053,9.0576293922277,-12.6377458940341,33.4583444151739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,"DN14",2014,"sparse","34",34106,"RIL_113","null",5.92174886645759,78.8961538687083,13.774359688914,0.0220243667644542,287.801373726339,2.00309339228385,19.1326375995627,9.56172112229973,-12.5857246254734,36.542675744298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,"DN14",2014,"sparse","34",34107,"RIL_096","null",7.54789482102717,100.3930447689,16.5143437229285,0.0286019726359469,278.982701437254,2.3229081685723,22.2471378544173,9.55707042532994,-12.5639957115977,38.9033214183595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"DN14",2014,"sparse","34",34108,"RIL_049","null",7.25427168968312,99.1164625496539,14.2910928115145,0.0231301918387121,326.548456767625,2.05649574256592,19.8042610233652,9.6943140024799,-12.3668159790753,40.0226424080113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,"DN14",2014,"sparse","34",34109,"RIL_213","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.7914808718733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,"DN14",2014,"sparse","34",34110,"RIL_024","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0531433317008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,"DN14",2014,"sparse","34",34111,"RIL_146","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.52353512235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"DN14",2014,"sparse","34",34112,"A10","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1690739030202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,"DN14",2014,"sparse","34",34113,"RIL_220","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0510489018022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,"DN14",2014,"sparse","34",34114,"RIL_001","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2935707396818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,"DN14",2014,"sparse","34",34115,"RIL_100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.051946178231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,"DN14",2014,"sparse","34",34116,"RIL_067","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1332858010278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,"DN14",2014,"sparse","34",34117,"RIL_218","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,"DN14",2014,"sparse","34",34118,"RIL_016","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3737132090088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,"DN14",2014,"sparse","34",34119,"A10","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1690739030202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,"DN14",2014,"sparse","34",34120,"RIL_170","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8040383270846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,"DN14",2014,"sparse","34",34121,"RIL_144","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,"DN14",2014,"sparse","34",34122,"RIL_184","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.4897426152922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,"DN14",2014,"sparse","34",34123,"RIL_011","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6575079971117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,"DN14",2014,"sparse","34",34124,"RIL_194","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.952962963997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,"DN14",2014,"sparse","34",34125,"RIL_078","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3127113616297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,"DN14",2014,"sparse","34",34126,"RIL_204","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.882086366513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,"DN14",2014,"sparse","34",34127,"RIL_041","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.462533274971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"DN14",2014,"sparse","34",34128,"RIL_181","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,"DN14",2014,"sparse","34",34129,"RIL_221","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0014073561647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,"DN14",2014,"sparse","34",34130,"RIL_158","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9392083553159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,"DN14",2014,"sparse","34",34131,"RIL_197","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.1975792317752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"DN14",2014,"sparse","34",34132,"RIL_031","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.1862189300336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,"DN14",2014,"sparse","34",34133,"RIL_071","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.6754514655899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,"DN14",2014,"sparse","34",34134,"RIL_091","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.952962963997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,"DN14",2014,"sparse","34",34135,"RIL_142","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5606192127762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"DN14",2014,"sparse","34",34136,"RIL_157","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5606192127762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,"DN14",2014,"sparse","34",34137,"RIL_217","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,37.2663613993606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,"DN14",2014,"sparse","34",34138,"RIL_092","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.443392653023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,"DN14",2014,"sparse","34",34139,"RIL_180","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0510489018022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,"DN14",2014,"sparse","34",34140,"RIL_052","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5109776671387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"DN14",2014,"sparse","34",34141,"RIL_075","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.2822104379402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,"DN14",2014,"sparse","34",34142,"RIL_203","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.9730008623738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,"DN14",2014,"sparse","34",34143,"RIL_182","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5773655277847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,"DN14",2014,"sparse","34",34144,"RIL_025","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7283845945956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,"DN14",2014,"sparse","34",34145,"B100","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,41.4842984416216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,"DN14",2014,"sparse","34",34146,"RIL_126","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1482375631786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,"DN14",2014,"sparse","34",34148,"RIL_167","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.363250183696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"DN14",2014,"sparse","34",34149,"RIL_119","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2493152073112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,"DN14",2014,"sparse","34",34150,"RIL_200","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.5076860837704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,"DN14",2014,"sparse","34",34151,"RIL_205","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,38.0510489018022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,"DN14",2014,"sparse","34",34152,"RIL_015","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.5088832372402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,"DN14",2014,"sparse","34",34153,"RIL_005","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.6575079971117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,"DN14",2014,"sparse","34",34154,"RIL_095","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5130720970373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,"DN14",2014,"sparse","34",34155,"RIL_118","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7385477428675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,"DN14",2014,"sparse","34",34156,"RIL_129","null",NA,NA,NA,NA,NA,NA,NA,NA,NA,39.8874723797799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
