"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","panicle_emerge_date","emerge_DOY","emerge_DAS","emerge_DAT"
2013,"density","JGI","rain_fed",400,123,134,"RIL_106","high_density",31,31203,"06/15/2013",166,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",400,123,134,"RIL_007","high_density",31,31204,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",400,123,134,"RIL_006","high_density",31,31205,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",400,123,134,"RIL_085","high_density",31,31207,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_005","high_density",31,31208,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",400,123,134,"RIL_221","high_density",31,31209,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",400,123,134,"RIL_124","high_density",31,31210,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_040","low_density",32,32001,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",36,123,134,"RIL_061","low_density",32,32002,"06/30/2013",181,"panicle_emergence","06/30/2013",181,58,47
2013,"density","JGI","rain_fed",36,123,134,"RIL_148","low_density",32,32003,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_059","low_density",32,32004,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_055","low_density",32,32005,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_190","low_density",32,32006,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_026","low_density",32,32007,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"RIL_013","low_density",32,32008,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_018","low_density",32,32009,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_136","low_density",32,32010,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_171","low_density",32,32011,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_016","low_density",32,32012,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_025","low_density",32,32013,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32014,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",36,123,134,"RIL_142","low_density",32,32015,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32016,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32017,"05/31/2013",151,"panicle_emergence","05/31/2013",151,28,17
2013,"density","JGI","rain_fed",36,123,134,"RIL_027","low_density",32,32018,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_024","low_density",32,32019,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",36,123,134,"RIL_129","low_density",32,32021,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_069","low_density",32,32022,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",36,123,134,"RIL_116","low_density",32,32023,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_001","low_density",32,32024,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_159","low_density",32,32025,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_109","low_density",32,32026,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_105","low_density",32,32027,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_119","low_density",32,32028,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_162","low_density",32,32029,"06/04/2013",155,"panicle_emergence","06/04/2013",155,32,21
2013,"density","JGI","rain_fed",36,123,134,"RIL_039","low_density",32,32030,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",36,123,134,"RIL_127","low_density",32,32031,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_185","low_density",32,32032,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_015","low_density",32,32033,"05/31/2013",151,"panicle_emergence","05/31/2013",151,28,17
2013,"density","JGI","rain_fed",36,123,134,"RIL_043","low_density",32,32034,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32035,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_123","low_density",32,32036,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_175","low_density",32,32037,"06/09/2013",160,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"RIL_141","low_density",32,32038,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_058","low_density",32,32040,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32041,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_166","low_density",32,32042,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"RIL_168","low_density",32,32044,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_062","low_density",32,32045,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_035","low_density",32,32046,"06/25/2013",176,"panicle_emergence","06/25/2013",176,53,42
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32047,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_153","low_density",32,32048,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_215","low_density",32,32049,"06/24/2013",175,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32050,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_152","low_density",32,32051,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_010","low_density",32,32052,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32053,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_051","low_density",32,32054,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_135","low_density",32,32055,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_181","low_density",32,32056,"06/24/2013",175,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",36,123,134,"RIL_063","low_density",32,32057,"06/27/2013",178,"panicle_emergence","06/27/2013",178,55,44
2013,"density","JGI","rain_fed",36,123,134,"RIL_182","low_density",32,32058,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",36,123,134,"RIL_210","low_density",32,32059,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",36,123,134,"RIL_200","low_density",32,32060,"06/18/2013",169,"panicle_emergence","06/18/2013",169,46,35
2013,"density","JGI","rain_fed",36,123,134,"RIL_089","low_density",32,32061,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_054","low_density",32,32062,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_047","low_density",32,32063,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_071","low_density",32,32064,"06/24/2013",175,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",36,123,134,"RIL_064","low_density",32,32065,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_192","low_density",32,32066,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,"06/22/2013",173,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",36,123,134,"RIL_014","low_density",32,32068,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_022","low_density",32,32069,"06/17/2013",168,"panicle_emergence","06/17/2013",168,45,34
2013,"density","JGI","rain_fed",36,123,134,"RIL_115","low_density",32,32070,"06/05/2013",156,"panicle_emergence","06/05/2013",156,33,22
2013,"density","JGI","rain_fed",36,123,134,"RIL_052","low_density",32,32071,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",32,32072,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_156","low_density",32,32073,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_124","low_density",32,32074,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_196","low_density",32,32075,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_205","low_density",32,32076,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_075","low_density",32,32077,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_118","low_density",32,32078,"06/25/2013",176,"panicle_emergence","06/25/2013",176,53,42
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_220","low_density",32,32080,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_095","low_density",32,32081,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_023","low_density",32,32082,"06/24/2013",175,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",36,123,134,"RIL_195","low_density",32,32083,"06/22/2013",173,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,"06/24/2013",175,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",36,123,134,"RIL_020","low_density",32,32085,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",36,123,134,"RIL_207","low_density",32,32086,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_218","low_density",32,32087,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",36,123,134,"RIL_170","low_density",32,32088,"07/06/2013",187,"panicle_emergence","07/06/2013",187,64,53
2013,"density","JGI","rain_fed",36,123,134,"RIL_029","low_density",32,32089,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,"06/24/2013",175,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",36,123,134,"RIL_121","low_density",32,32091,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"RIL_213","low_density",32,32092,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",36,123,134,"RIL_030","low_density",32,32093,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_128","low_density",32,32094,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,"06/24/2013",175,"panicle_emergence","06/24/2013",175,52,41
2013,"density","JGI","rain_fed",36,123,134,"RIL_076","low_density",32,32096,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_017","low_density",32,32097,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_212","low_density",32,32098,"06/22/2013",173,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",36,123,134,"RIL_197","low_density",32,32099,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",32,32100,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
2013,"density","JGI","rain_fed",36,123,134,"RIL_202","low_density",32,32101,"06/11/2013",162,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_206","low_density",32,32102,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_150","low_density",32,32103,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_187","low_density",32,32104,"06/16/2013",167,"panicle_emergence","06/16/2013",167,44,33
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_126","low_density",32,32106,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",36,123,134,"RIL_037","low_density",32,32107,"06/04/2013",155,"panicle_emergence","06/04/2013",155,32,21
2013,"density","JGI","rain_fed",36,123,134,"RIL_085","low_density",32,32108,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,"06/18/2013",169,"panicle_emergence","06/18/2013",169,46,35
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,"06/27/2013",178,"panicle_emergence","06/27/2013",178,55,44
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_179","low_density",32,32118,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_031","low_density",32,32119,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",32,32120,"06/25/2013",176,"panicle_emergence","06/25/2013",176,53,42
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,"06/22/2013",173,"panicle_emergence","06/22/2013",173,50,39
2013,"density","JGI","rain_fed",36,123,134,"RIL_008","low_density",32,32123,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_060","low_density",32,32124,"06/27/2013",178,"panicle_emergence","06/26/2013",177,54,43
2013,"density","JGI","rain_fed",36,123,134,"RIL_188","low_density",32,32125,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_199","low_density",32,32126,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",36,123,134,"RIL_172","low_density",32,32128,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_189","low_density",32,32129,"06/11/2013",162,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_221","low_density",32,32130,"06/10/2013",161,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_174","low_density",32,32131,"06/18/2013",169,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_180","low_density",32,32132,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,"06/21/2013",172,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",36,123,134,"RIL_144","low_density",32,32135,"06/11/2013",162,"panicle_emergence","06/11/2013",162,39,28
2013,"density","JGI","rain_fed",36,123,134,"RIL_107","low_density",32,32136,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_087","low_density",32,32137,"05/31/2013",151,"panicle_emergence","05/30/2013",150,27,16
2013,"density","JGI","rain_fed",36,123,134,"RIL_041","low_density",32,32138,"06/08/2013",159,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_074","low_density",32,32139,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",32,32140,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_222","low_density",32,32141,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,"06/03/2013",154,"panicle_emergence","06/02/2013",153,30,19
2013,"density","JGI","rain_fed",36,123,134,"RIL_194","low_density",32,32143,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_033","low_density",32,32144,"06/18/2013",169,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_134","low_density",32,32145,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
2013,"density","JGI","rain_fed",36,123,134,"RIL_201","low_density",32,32146,"06/24/2013",175,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",36,123,134,"RIL_092","low_density",32,32147,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_112","low_density",32,32148,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,"06/03/2013",154,"panicle_emergence","06/03/2013",154,31,20
2013,"density","JGI","rain_fed",36,123,134,"RIL_217","low_density",32,32150,"06/07/2013",158,"panicle_emergence","06/07/2013",158,35,24
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,"06/14/2013",165,"panicle_emergence","06/14/2013",165,42,31
2013,"density","JGI","rain_fed",36,123,134,"RIL_137","low_density",32,32154,"06/19/2013",170,"panicle_emergence","06/19/2013",170,47,36
2013,"density","JGI","rain_fed",36,123,134,"RIL_154","low_density",32,32155,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,"06/21/2013",172,"panicle_emergence","06/21/2013",172,49,38
2013,"density","JGI","rain_fed",36,123,134,"RIL_149","low_density",32,32157,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_117","low_density",32,32158,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_176","low_density",32,32159,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_143","low_density",32,32160,"06/09/2013",160,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_100","low_density",32,32161,"06/20/2013",171,"panicle_emergence","06/20/2013",171,48,37
2013,"density","JGI","rain_fed",36,123,134,"RIL_093","low_density",32,32162,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_184","low_density",32,32165,"06/13/2013",164,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,"06/12/2013",163,"panicle_emergence","06/13/2013",164,41,30
2013,"density","JGI","rain_fed",36,123,134,"RIL_019","low_density",32,32167,"06/08/2013",159,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,"05/31/2013",151,"panicle_emergence","05/31/2013",151,28,17
2013,"density","JGI","rain_fed",36,123,134,"RIL_081","low_density",32,32169,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_084","low_density",32,32171,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_216","low_density",32,32172,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"RIL_053","low_density",32,32173,"06/12/2013",163,"panicle_emergence","06/12/2013",163,40,29
2013,"density","JGI","rain_fed",36,123,134,"RIL_011","low_density",32,32174,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_208","low_density",32,32175,"06/10/2013",161,"panicle_emergence","06/10/2013",161,38,27
2013,"density","JGI","rain_fed",36,123,134,"RIL_091","low_density",32,32176,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_110","low_density",32,32177,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_102","low_density",32,32178,"06/06/2013",157,"panicle_emergence","06/06/2013",157,34,23
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,"06/09/2013",160,"panicle_emergence","06/08/2013",159,36,25
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,"06/09/2013",160,"panicle_emergence","06/09/2013",160,37,26
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,"06/22/2013",173,"panicle_emergence","06/23/2013",174,51,40
2013,"density","JGI","rain_fed",36,123,134,"RIL_139","low_density",32,32183,"06/16/2013",167,"panicle_emergence","06/15/2013",166,43,32
