"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","trait","data","trait_old"
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,3,"panicle_mass_per_m2",383.21,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,3,"stem_mass_per_plant",5.96,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_022","low_density",32,32001,3,"stem_mass_per_m2",214.53,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,3,"leaf_mass_per_plant",3.77,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,3,"leaf_mass_per_m2",135.70,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,3,"stem_mass_per_plant",8.47,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_024","low_density",32,32159,3,"stem_mass_per_m2",304.92,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"leaf_mass_per_plant",2.26,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"leaf_mass_per_m2",81.28,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"panicle_mass_per_plant",16.21,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"panicle_mass_per_m2",583.50,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"stem_mass_per_plant",6.06,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_025","low_density",32,32114,3,"stem_mass_per_m2",218.09,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"leaf_mass_per_plant",1.83,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"leaf_mass_per_m2",65.93,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"panicle_mass_per_plant",7.23,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"panicle_mass_per_m2",260.11,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"stem_mass_per_plant",7.55,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_026","low_density",32,32152,3,"stem_mass_per_m2",271.75,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"leaf_mass_per_plant",3.18,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"leaf_mass_per_m2",114.32,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"panicle_mass_per_plant",11.38,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"panicle_mass_per_m2",409.58,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"stem_mass_per_plant",8.36,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_027","low_density",32,32002,3,"stem_mass_per_m2",301.01,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"leaf_mass_per_plant",3.50,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"leaf_mass_per_m2",126.04,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"panicle_mass_per_plant",14.51,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"panicle_mass_per_m2",522.27,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"stem_mass_per_plant",10.46,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_029","low_density",32,32083,3,"stem_mass_per_m2",376.41,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"leaf_mass_per_plant",1.44,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"leaf_mass_per_m2",51.93,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"panicle_mass_per_plant",2.17,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"panicle_mass_per_m2",78.26,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"stem_mass_per_plant",3.74,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_030","low_density",32,32068,3,"stem_mass_per_m2",134.82,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"leaf_mass_per_plant",0.91,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"leaf_mass_per_m2",32.71,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"panicle_mass_per_plant",8.09,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"panicle_mass_per_m2",291.07,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"stem_mass_per_plant",3.73,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_031","low_density",32,32120,3,"stem_mass_per_m2",134.26,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"leaf_mass_per_plant",1.85,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"leaf_mass_per_m2",66.76,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"panicle_mass_per_plant",12.05,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"panicle_mass_per_m2",433.75,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"stem_mass_per_plant",3.43,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_033","low_density",32,32095,3,"stem_mass_per_m2",123.48,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"leaf_mass_per_plant",2.81,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"leaf_mass_per_m2",101.15,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"panicle_mass_per_plant",14.95,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"panicle_mass_per_m2",538.30,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"stem_mass_per_plant",6.33,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_034","low_density",32,32077,3,"stem_mass_per_m2",227.71,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"leaf_mass_per_plant",1.37,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"leaf_mass_per_m2",49.46,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"panicle_mass_per_plant",1.88,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"panicle_mass_per_m2",67.76,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"stem_mass_per_plant",1.45,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_035","low_density",32,32124,3,"stem_mass_per_m2",52.13,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"leaf_mass_per_plant",2.24,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"leaf_mass_per_m2",80.82,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"panicle_mass_per_plant",13.64,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"panicle_mass_per_m2",491.11,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"stem_mass_per_plant",5.25,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_036","low_density",32,32122,3,"stem_mass_per_m2",188.94,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"leaf_mass_per_plant",1.58,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"leaf_mass_per_m2",56.82,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"panicle_mass_per_plant",8.27,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"panicle_mass_per_m2",297.77,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"stem_mass_per_plant",4.78,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_037","low_density",32,32161,3,"stem_mass_per_m2",171.98,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"leaf_mass_per_plant",1.43,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"leaf_mass_per_m2",51.30,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"panicle_mass_per_plant",10.11,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"panicle_mass_per_m2",363.88,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"stem_mass_per_plant",4.44,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_038","low_density",32,32085,3,"stem_mass_per_m2",159.74,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"leaf_mass_per_plant",0.93,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"leaf_mass_per_m2",33.61,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"panicle_mass_per_plant",0.79,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"panicle_mass_per_m2",28.50,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"stem_mass_per_plant",3.48,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_039","low_density",32,32010,3,"stem_mass_per_m2",125.36,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"leaf_mass_per_plant",3.17,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"leaf_mass_per_m2",114.22,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"panicle_mass_per_plant",9.12,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"panicle_mass_per_m2",328.19,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"stem_mass_per_plant",9.13,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_040","low_density",32,32018,3,"stem_mass_per_m2",328.74,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"leaf_mass_per_plant",0.63,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"leaf_mass_per_m2",22.62,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"panicle_mass_per_plant",6.23,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"panicle_mass_per_m2",224.24,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"stem_mass_per_plant",2.16,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_041","low_density",32,32173,3,"stem_mass_per_m2",77.90,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"leaf_mass_per_plant",2.37,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"leaf_mass_per_m2",85.28,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"panicle_mass_per_plant",16.36,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"panicle_mass_per_m2",589.10,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"stem_mass_per_plant",6.27,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_043","low_density",32,32092,3,"stem_mass_per_m2",225.57,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"leaf_mass_per_plant",2.10,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"leaf_mass_per_m2",75.78,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"panicle_mass_per_plant",9.34,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"panicle_mass_per_m2",336.20,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"stem_mass_per_plant",2.43,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_044","low_density",32,32040,3,"stem_mass_per_m2",87.39,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"leaf_mass_per_plant",0.63,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"leaf_mass_per_m2",22.56,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"panicle_mass_per_plant",4.98,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"panicle_mass_per_m2",179.23,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"stem_mass_per_plant",2.77,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_046","low_density",32,32009,3,"stem_mass_per_m2",99.62,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"leaf_mass_per_plant",3.42,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"leaf_mass_per_m2",123.05,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"panicle_mass_per_plant",13.05,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"panicle_mass_per_m2",469.66,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"stem_mass_per_plant",4.57,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_047","low_density",32,32030,3,"stem_mass_per_m2",164.47,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"leaf_mass_per_plant",2.14,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"leaf_mass_per_m2",77.05,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"panicle_mass_per_plant",10.69,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"panicle_mass_per_m2",384.66,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"stem_mass_per_plant",4.91,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_048","low_density",32,32081,3,"stem_mass_per_m2",176.76,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"leaf_mass_per_plant",3.65,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"leaf_mass_per_m2",131.34,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"panicle_mass_per_plant",25.18,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"panicle_mass_per_m2",906.57,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"stem_mass_per_plant",9.45,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_049","low_density",32,32166,3,"stem_mass_per_m2",340.16,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"leaf_mass_per_plant",2.26,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"leaf_mass_per_m2",81.33,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"panicle_mass_per_plant",9.94,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"panicle_mass_per_m2",357.69,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"stem_mass_per_plant",7.31,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_050","low_density",32,32023,3,"stem_mass_per_m2",263.32,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"leaf_mass_per_plant",1.60,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"leaf_mass_per_m2",57.47,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"panicle_mass_per_plant",10.20,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"panicle_mass_per_m2",367.09,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"stem_mass_per_plant",5.83,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_051","low_density",32,32025,3,"stem_mass_per_m2",209.76,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"leaf_mass_per_plant",2.55,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"leaf_mass_per_m2",91.86,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"panicle_mass_per_plant",12.71,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"panicle_mass_per_m2",457.51,"panicle_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"stem_mass_per_plant",6.80,"stem_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_052","low_density",32,32049,3,"stem_mass_per_m2",244.95,"stem_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_053","low_density",32,32119,3,"leaf_mass_per_plant",1.60,"leaf_mass_per_plant"
2014,"density","JGI","rain_fed",36,198,205,"RIL_053","low_density",32,32119,3,"leaf_mass_per_m2",57.66,"leaf_mass_per_m2"
2014,"density","JGI","rain_fed",36,198,205,"RIL_053","low_density",32,32119,3,"panicle_mass_per_plant",10.75,"panicle_mass_per_pl"
2014,"density","JGI","rain_fed",36,198,205,"RIL_053","low_density",32,32119,3,"panicle_mass_per_m2",387.13,"panicle_mass_per_m2"
