"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","DAS","trait","measurement_number","flag","data"
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,148,25,"Height1",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,168,45,"Height1",5,0,34
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,175,52,"Height1",6,0,42
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,182,59,"Height1",7,0,42
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,190,67,"Height1",8,0,37
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,148,25,"Height2",2,0,4
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,154,31,"Height2",3,1,13
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,161,38,"Height2",4,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,168,45,"Height2",5,1,40
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,175,52,"Height2",6,0,42
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,182,59,"Height2",7,0,43
2013,"Density","JGI","rain_fed",36,123,134,"RIL_127","low_density",31,32031,190,67,"Height2",8,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,142,19,"Height1",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,148,25,"Height1",2,1,13
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,154,31,"Height1",3,0,16
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,161,38,"Height1",4,1,31
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,168,45,"Height1",5,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,175,52,"Height1",6,1,41
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,182,59,"Height1",7,1,45
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,190,67,"Height1",8,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,148,25,"Height2",2,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,154,31,"Height2",3,0,14
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,161,38,"Height2",4,0,26
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,168,45,"Height2",5,0,33
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,175,52,"Height2",6,0,31
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,182,59,"Height2",7,0,36
2013,"Density","JGI","rain_fed",36,123,134,"RIL_185","low_density",31,32032,190,67,"Height2",8,0,33
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,142,19,"Height1",1,0,6
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,148,25,"Height1",2,1,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,154,31,"Height1",3,0,14
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,161,38,"Height1",4,0,18
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,168,45,"Height1",5,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,175,52,"Height1",6,1,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,182,59,"Height1",7,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,190,67,"Height1",8,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,148,25,"Height2",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,154,31,"Height2",3,1,16
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,161,38,"Height2",4,0,18
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,168,45,"Height2",5,1,29
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,175,52,"Height2",6,1,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,182,59,"Height2",7,2,18
2013,"Density","JGI","rain_fed",36,123,134,"RIL_015","low_density",31,32033,190,67,"Height2",8,2,42
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,142,19,"Height1",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,148,25,"Height1",2,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,154,31,"Height1",3,0,12
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,161,38,"Height1",4,1,27
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,168,45,"Height1",5,1,40
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,175,52,"Height1",6,1,44
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,182,59,"Height1",7,1,44
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,190,67,"Height1",8,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,154,31,"Height2",3,1,15
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,161,38,"Height2",4,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,168,45,"Height2",5,0,38
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,175,52,"Height2",6,1,47
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,182,59,"Height2",7,1,49
2013,"Density","JGI","rain_fed",36,123,134,"RIL_043","low_density",31,32034,190,67,"Height2",8,2,22
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,142,19,"Height1",1,1,6
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,148,25,"Height1",2,1,9
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,154,31,"Height1",3,1,12
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,161,38,"Height1",4,1,19
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,168,45,"Height1",5,1,21
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,175,52,"Height1",6,0,18
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,182,59,"Height1",7,2,29
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,190,67,"Height1",8,2,28
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,142,19,"Height2",1,0,3
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,154,31,"Height2",3,0,8
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,161,38,"Height2",4,1,17
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,168,45,"Height2",5,1,23
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,175,52,"Height2",6,0,20
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,182,59,"Height2",7,0,19
2013,"Density","JGI","rain_fed",36,123,134,"A10","low_density",31,32035,190,67,"Height2",8,2,29
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,148,25,"Height1",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,154,31,"Height1",3,0,10
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,161,38,"Height1",4,0,20
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,168,45,"Height1",5,0,24
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,175,52,"Height1",6,1,34
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,182,59,"Height1",7,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,190,67,"Height1",8,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,142,19,"Height2",1,0,6
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,148,25,"Height2",2,0,6
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,161,38,"Height2",4,0,19
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,168,45,"Height2",5,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,175,52,"Height2",6,1,34
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,182,59,"Height2",7,0,29
2013,"Density","JGI","rain_fed",36,123,134,"RIL_123","low_density",31,32036,190,67,"Height2",8,1,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,148,25,"Height1",2,0,12
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,161,38,"Height1",4,0,25
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,168,45,"Height1",5,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,175,52,"Height1",6,1,38
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,182,59,"Height1",7,1,39
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,190,67,"Height1",8,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,142,19,"Height2",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,148,25,"Height2",2,0,9
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,161,38,"Height2",4,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,168,45,"Height2",5,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,175,52,"Height2",6,1,38
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,182,59,"Height2",7,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_175","low_density",31,32037,190,67,"Height2",8,0,33
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,148,25,"Height1",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,154,31,"Height1",3,0,9
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,161,38,"Height1",4,1,27
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,168,45,"Height1",5,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,175,52,"Height1",6,0,39
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,182,59,"Height1",7,0,40
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,190,67,"Height1",8,2,65
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,148,25,"Height2",2,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,161,38,"Height2",4,0,24
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,168,45,"Height2",5,0,34
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,175,52,"Height2",6,0,39
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,182,59,"Height2",7,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_141","low_density",31,32038,190,67,"Height2",8,2,57
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,142,19,"Height1",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,148,25,"Height1",2,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,154,31,"Height1",3,0,12
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,161,38,"Height1",4,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,168,45,"Height1",5,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,175,52,"Height1",6,0,37
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,182,59,"Height1",7,1,65
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,190,67,"Height1",8,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,148,25,"Height2",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,154,31,"Height2",3,0,14
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,161,38,"Height2",4,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,168,45,"Height2",5,0,33
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,175,52,"Height2",6,0,39
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,182,59,"Height2",7,1,60
2013,"Density","JGI","rain_fed",36,123,134,"RIL_094","low_density",31,32039,190,67,"Height2",8,0,41
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,142,19,"Height1",1,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,148,25,"Height1",2,0,10
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,154,31,"Height1",3,0,12
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,161,38,"Height1",4,0,16
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,168,45,"Height1",5,0,26
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,175,52,"Height1",6,0,35
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,182,59,"Height1",7,0,43
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,190,67,"Height1",8,0,57
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,161,38,"Height2",4,1,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,168,45,"Height2",5,0,26
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,175,52,"Height2",6,1,39
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,182,59,"Height2",7,0,44
2013,"Density","JGI","rain_fed",36,123,134,"RIL_058","low_density",31,32040,190,67,"Height2",8,0,61
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,142,19,"Height1",1,0,5
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,148,25,"Height1",2,1,8
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,154,31,"Height1",3,1,11
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,161,38,"Height1",4,0,15
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,168,45,"Height1",5,0,30
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,175,52,"Height1",6,2,36
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,182,59,"Height1",7,1,62
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,190,67,"Height1",8,2,31
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,142,19,"Height2",1,0,5
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,148,25,"Height2",2,1,7
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,154,31,"Height2",3,1,11
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,161,38,"Height2",4,0,15
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,168,45,"Height2",5,0,25
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,175,52,"Height2",6,2,36
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,182,59,"Height2",7,0,52
2013,"Density","JGI","rain_fed",36,123,134,"B100","low_density",31,32041,190,67,"Height2",8,2,29
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,148,25,"Height1",2,0,10
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,161,38,"Height1",4,1,27
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,168,45,"Height1",5,0,36
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,175,52,"Height1",6,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,182,59,"Height1",7,0,40
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,190,67,"Height1",8,1,59
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,148,25,"Height2",2,0,4
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,154,31,"Height2",3,0,15
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,161,38,"Height2",4,1,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,168,45,"Height2",5,1,43
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,175,52,"Height2",6,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,182,59,"Height2",7,0,41
2013,"Density","JGI","rain_fed",36,123,134,"RIL_166","low_density",31,32042,190,67,"Height2",8,1,58
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,142,19,"Height1",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,148,25,"Height1",2,0,8
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,154,31,"Height1",3,0,9
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,161,38,"Height1",4,0,22
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,168,45,"Height1",5,0,30
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,175,52,"Height1",6,0,36
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,182,59,"Height1",7,1,63
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,190,67,"Height1",8,0,37
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,142,19,"Height2",1,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,148,25,"Height2",2,0,5
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,154,31,"Height2",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,161,38,"Height2",4,0,15
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,168,45,"Height2",5,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,175,52,"Height2",6,0,46
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,182,59,"Height2",7,1,62
2013,"Density","JGI","rain_fed",36,123,134,"RIL_101","low_density",31,32043,190,67,"Height2",8,0,36
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,142,19,"Height1",1,0,3
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,148,25,"Height1",2,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,154,31,"Height1",3,0,9
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,161,38,"Height1",4,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,168,45,"Height1",5,1,27
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,175,52,"Height1",6,0,25
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,182,59,"Height1",7,1,48
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,190,67,"Height1",8,0,44
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,142,19,"Height2",1,0,3
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,148,25,"Height2",2,0,3
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,154,31,"Height2",3,0,9
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,161,38,"Height2",4,0,12
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,168,45,"Height2",5,0,21
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,175,52,"Height2",6,0,28
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,182,59,"Height2",7,0,46
2013,"Density","JGI","rain_fed",36,123,134,"RIL_168","low_density",31,32044,190,67,"Height2",8,0,40
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,123,0,"artificial",0,0,0
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,142,19,"Height1",1,0,4
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,148,25,"Height1",2,0,7
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,154,31,"Height1",3,0,11
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,161,38,"Height1",4,0,22
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,168,45,"Height1",5,0,32
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,175,52,"Height1",6,1,43
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,182,59,"Height1",7,0,48
2013,"Density","JGI","rain_fed",36,123,134,"RIL_062","low_density",31,32045,190,67,"Height1",8,0,71
