"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","number_plants_harvested","trait","rep","flag","data"
2014,"density","JGI","rain_fed",400,198,205,"RIL_002","high_density",31,31017,41910,3,"tiller_number_per_plant",3,".",6.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"basal_circumference",1,".",24.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"basal_circumference",2,".",30.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"basal_circumference",3,".",26.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"branch_number_per_plant",1,".",1.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"branch_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"branch_number_per_plant",3,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"culm_height",1,".",419.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"culm_height",2,".",351.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"culm_height",3,".",560.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"second_tiller_height",1,".",426.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"second_tiller_height",2,".",481.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"second_tiller_height",3,".",483.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_040","high_density",31,31018,41910,3,"tiller_number_per_plant",3,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"basal_circumference",1,".",44.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"basal_circumference",2,".",25.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"basal_circumference",3,".",40.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"branch_number_per_plant",1,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"branch_number_per_plant",2,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"branch_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"culm_height",1,".","."
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"culm_height",2,".",555.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"culm_height",3,".",259.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"second_tiller_height",1,".",546.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"second_tiller_height",2,".",173.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"second_tiller_height",3,".",398.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"tiller_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"B100","high_density",31,31021,41910,2,"tiller_number_per_plant",3,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"basal_circumference",1,".",32.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"basal_circumference",2,".",26.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"basal_circumference",3,".",20.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"branch_number_per_plant",1,".",1.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"branch_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"branch_number_per_plant",3,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"culm_height",1,".",340.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"culm_height",2,".",280.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"culm_height",3,".",241.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"second_tiller_height",1,".",308.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"second_tiller_height",2,".",271.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"second_tiller_height",3,".",241.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_102","high_density",31,31022,41910,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"basal_circumference",1,".",26.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"basal_circumference",2,".",27.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"basal_circumference",3,".",27.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"branch_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"branch_number_per_plant",2,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"branch_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"culm_height",1,".",400.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"culm_height",2,".",480.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"culm_height",3,".",300.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"second_tiller_height",1,".",194.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"second_tiller_height",2,".",182.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"second_tiller_height",3,".",117.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"tiller_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_050","high_density",31,31023,41910,3,"tiller_number_per_plant",3,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"basal_circumference",1,".",43.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"basal_circumference",2,".",27.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"basal_circumference",3,".",32.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"branch_number_per_plant",1,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"branch_number_per_plant",2,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"branch_number_per_plant",3,".",1.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"culm_height",1,".",536.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"culm_height",2,".",465.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"culm_height",3,".",376.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"second_tiller_height",1,".",488.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"second_tiller_height",2,".",342.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"second_tiller_height",3,".",460.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"tiller_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_017","high_density",31,31024,41910,3,"tiller_number_per_plant",3,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"basal_circumference",1,".",26.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"basal_circumference",2,".",26.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"basal_circumference",3,".",25.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"branch_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"branch_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"branch_number_per_plant",3,".",7.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"culm_height",1,".",524.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"culm_height",2,".",670.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"culm_height",3,".",486.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"second_tiller_height",1,".",192.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"second_tiller_height",2,".",279.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"second_tiller_height",3,".",549.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"tiller_number_per_plant",1,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"tiller_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_051","high_density",31,31025,41910,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"basal_circumference",1,".",5.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"basal_circumference",2,".",6.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"basal_circumference",3,".",7.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"branch_number_per_plant",1,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"branch_number_per_plant",2,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"branch_number_per_plant",3,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"culm_height",1,".",177.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"culm_height",2,".",251.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"culm_height",3,".",214.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"second_tiller_height",1,".",55.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"second_tiller_height",2,".",159.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"second_tiller_height",3,".",144.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"tiller_number_per_plant",2,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_074","high_density",31,31026,41910,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"basal_circumference",1,".",17.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"basal_circumference",2,".",19.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"basal_circumference",3,".",7.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"branch_number_per_plant",1,".",12.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"branch_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"branch_number_per_plant",3,".",5.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"culm_height",1,".",533.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"culm_height",2,".",543.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"culm_height",3,".",482.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"second_tiller_height",1,".",410.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"second_tiller_height",2,".",385.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"second_tiller_height",3,".","."
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"tiller_number_per_plant",1,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"tiller_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_001","high_density",31,31027,41910,3,"tiller_number_per_plant",3,".",1.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"basal_circumference",1,".",17.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"basal_circumference",2,".",9.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"basal_circumference",3,".",17.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"branch_number_per_plant",1,".",9.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"branch_number_per_plant",2,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"branch_number_per_plant",3,".",11.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"culm_height",1,".",360.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"culm_height",2,".",393.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"culm_height",3,".",323.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"second_tiller_height",1,".",355.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"second_tiller_height",2,".",165.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"second_tiller_height",3,".",287.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"tiller_number_per_plant",1,".",5.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"tiller_number_per_plant",2,".",3.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_136","high_density",31,31028,41910,3,"tiller_number_per_plant",3,".",4.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"basal_circumference",1,".",13.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"basal_circumference",2,".",21.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"basal_circumference",3,".",13.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"branch_number_per_plant",1,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"branch_number_per_plant",2,".",0.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"branch_number_per_plant",3,".",2.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"culm_height",1,".",647.000
2014,"density","JGI","rain_fed",400,198,205,"RIL_213","high_density",31,31029,41910,3,"culm_height",2,".",595.000
