"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","number_plants_harvested","date","DOY","subsample_num","trait","flag","data"
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,3,"panicle_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"Panicle_number_per_plant",".",42.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"culm_height",".",417.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"second_tiller_height",".",112.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"tiller_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"branch_number_per_plant",".",11.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"branch_number_per_plant_sqrt",".",3.317
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"tiller_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_040","high_density",33,33100,4,"08/05/2013",217,4,"panicle_number_per_plant_sqrt",".",6.481
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"Panicle_number_per_plant",".",19.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"leaf_number_per_plant",".",29.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"culm_height",".",200.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"leaf_number_per_plant_sqrt",".",5.385
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,1,"panicle_number_per_plant_sqrt",".",4.359
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"Panicle_number_per_plant",".",32.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"leaf_number_per_plant",".",27.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"culm_height",".",210.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"leaf_number_per_plant_sqrt",".",5.196
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,2,"panicle_number_per_plant_sqrt",".",5.657
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"Panicle_number_per_plant",".",14.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"leaf_number_per_plant",".",17.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"culm_height",".",169.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"branch_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"branch_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"leaf_number_per_plant_sqrt",".",4.123
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,3,"panicle_number_per_plant_sqrt",".",3.742
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"Panicle_number_per_plant",".",18.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"leaf_number_per_plant",".",40.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"culm_height",".",215.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"second_tiller_height",".",101.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"Panicle_Length",".",32.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"tiller_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"branch_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"branch_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"tiller_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"leaf_number_per_plant_sqrt",".",6.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_162","high_density",33,33101,4,"07/29/2013",210,4,"panicle_number_per_plant_sqrt",".",4.243
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"Panicle_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"culm_height",".",507.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"Panicle_Length",".",134.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,1,"panicle_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"Panicle_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"culm_height",".",388.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,2,"panicle_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"Panicle_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"culm_height",".",430.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,3,"panicle_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"Panicle_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"culm_height",".",651.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"branch_number_per_plant",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"branch_number_per_plant_sqrt",".",0.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33102,4,"08/05/2013",217,4,"panicle_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"Panicle_number_per_plant",".",4.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"culm_height",".",308.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"Panicle_Length",".",70.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"branch_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"branch_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,1,"panicle_number_per_plant_sqrt",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"Panicle_number_per_plant",".",8.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"culm_height",".",322.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"second_tiller_height",".",229.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"tiller_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"branch_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"branch_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"tiller_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,2,"panicle_number_per_plant_sqrt",".",2.828
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"Panicle_number_per_plant",".",14.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"culm_height",".",310.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"second_tiller_height",".",172.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"tiller_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"branch_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"branch_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"tiller_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,3,"panicle_number_per_plant_sqrt",".",3.742
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"Panicle_number_per_plant",".",11.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"culm_height",".",332.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"second_tiller_height",".",213.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"tiller_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"branch_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"branch_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"tiller_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_166","high_density",33,33103,4,"08/05/2013",217,4,"panicle_number_per_plant_sqrt",".",3.317
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"Panicle_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"culm_height",".",623.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"branch_number_per_plant",".",5.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"branch_number_per_plant_sqrt",".",2.236
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,1,"panicle_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"culm_height",".",551.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,2,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"culm_height",".",365.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"branch_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"branch_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,3,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"Panicle_number_per_plant",".",3.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"culm_height",".",491.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"Panicle_Length",".",82.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"branch_number_per_plant",".",2.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"branch_number_per_plant_sqrt",".",1.414
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_029","high_density",33,33104,4,"08/05/2013",217,4,"panicle_number_per_plant_sqrt",".",1.732
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"Panicle_number_per_plant",".",13.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"leaf_number_per_plant",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"culm_height",".",530.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"second_tiller_height",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"Panicle_Length",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"tiller_number_per_plant",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"branch_number_per_plant",".",10.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"branch_number_per_plant_sqrt",".",3.162
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"tiller_number_per_plant_sqrt",".",1.000
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"leaf_number_per_plant_sqrt",".","."
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,1,"panicle_number_per_plant_sqrt",".",3.606
2013,"density","JGI","rain_fed",400,123,134,"RIL_134","high_density",33,33105,4,"08/05/2013",217,2,"Panicle_number_per_plant",".",4.000
