"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","date","DOY","trait","measurement_number","rep","flag","data"
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",34,34183,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",34,34183,41884.00,245,"Height",2,1,".",34.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",34,34183,41884.00,245,"Height",2,2,".",37.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_175","low_density",34,34183,41884.00,245,"Height",2,3,".",40.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41862.00,223,"Height",1,2,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41883.50,244,"Height",2,1,".",34.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41883.00,244,"Height",2,2,".",24.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41883.00,244,"Height",2,3,".",23.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41909.50,270,"culm_height",3,1,".",25.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41915.00,276,"culm_height",3,2,".",20.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",31,31175,41915.00,276,"culm_height",3,3,".",13.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41862.00,223,"Height",1,1,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41884.00,245,"Height",2,1,".",25.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41884.00,245,"Height",2,2,".",28.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41884.00,245,"Height",2,3,".",33.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41917.00,278,"culm_height",3,1,".",33.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41917.00,278,"culm_height",3,2,".",29.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",32,32175,41917.00,278,"culm_height",3,3,".",25.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41862.00,223,"Height",1,1,".",2.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41884.00,245,"Height",2,1,".",19.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41884.00,245,"Height",2,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41884.00,245,"Height",2,3,".",23.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41904.00,265,"culm_height",3,1,".",18.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41904.00,265,"culm_height",3,2,".",9.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_176","high_density",33,33017,41904.00,265,"culm_height",3,3,".",19.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41884.00,245,"Height",2,1,".",32.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41884.00,245,"Height",2,2,".",31.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_176","low_density",34,34017,41884.00,245,"Height",2,3,".",26.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41883.50,244,"Height",2,1,".",25.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41883.00,244,"Height",2,2,".",18.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41883.00,244,"Height",2,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41907.50,268,"culm_height",3,1,2,21.4
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41911.00,272,"culm_height",3,2,".",2.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",31,31084,41911.00,272,"culm_height",3,3,".",11.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41862.00,223,"Height",1,1,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41862.00,223,"Height",1,3,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41883.50,244,"Height",2,1,".",37.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41883.00,244,"Height",2,2,".",24.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41883.00,244,"Height",2,3,".",25.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41913.00,274,"culm_height",3,1,".",37.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41913.00,274,"culm_height",3,2,".",26.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",32,32084,41913.00,274,"culm_height",3,3,".",25.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41884.00,245,"Height",2,1,".",23.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41884.00,245,"Height",2,2,".",24.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41884.00,245,"Height",2,3,".",21.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41904.00,265,"culm_height",3,1,".",25.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41904.00,265,"culm_height",3,2,".",21.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_178","high_density",33,33014,41904.00,265,"culm_height",3,3,".",23.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41884.00,245,"Height",2,1,".",40.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41884.00,245,"Height",2,2,".",26.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_178","low_density",34,34014,41884.00,245,"Height",2,3,".",30.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41862.00,223,"Height",1,1,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41862.00,223,"Height",1,2,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41883.50,244,"Height",2,1,".",54.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41883.00,244,"Height",2,2,".",49.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41883.00,244,"Height",2,3,".",50.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41909.50,270,"culm_height",3,1,".",39.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41911.00,272,"culm_height",3,2,".",40.3
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",31,31097,41911.00,272,"culm_height",3,3,".",48.2
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41862.00,223,"Height",1,2,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41883.50,244,"Height",2,1,".",38.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41883.00,244,"Height",2,2,".",48.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41883.00,244,"Height",2,3,".",41.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41913.00,274,"culm_height",3,1,".",37.4
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41913.00,274,"culm_height",3,2,".",49.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",32,32097,41913.00,274,"culm_height",3,3,".",41.3
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41862.00,223,"Height",1,1,".",17.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41862.00,223,"Height",1,3,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41884.00,245,"Height",2,1,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41884.00,245,"Height",2,2,".",66.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41884.00,245,"Height",2,3,".",65.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41908.00,269,"culm_height",3,1,".",36.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41908.00,269,"culm_height",3,2,".",52.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_179","high_density",33,33185,41908.00,269,"culm_height",3,3,".",52.9
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41884.00,245,"Height",2,1,".",43.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41884.00,245,"Height",2,2,".",43.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_179","low_density",34,34185,41884.00,245,"Height",2,3,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41862.00,223,"Height",1,1,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41862.00,223,"Height",1,3,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41883.50,244,"Height",2,1,".",28.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41883.00,244,"Height",2,2,".",32.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41883.00,244,"Height",2,3,".",36.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41911.00,272,"culm_height",3,1,".",32.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41914.00,275,"culm_height",3,2,".",39.7
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",31,31146,41914.00,275,"culm_height",3,3,".",37.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41862.00,223,"Height",1,3,".",13.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41883.50,244,"Height",2,1,".",43.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41883.00,244,"Height",2,2,".",38.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41883.00,244,"Height",2,3,".",43.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41916.00,277,"culm_height",3,1,".",43.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41916.00,277,"culm_height",3,2,".",40.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",32,32146,41916.00,277,"culm_height",3,3,".",34.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41862.00,223,"Height",1,1,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41862.00,223,"Height",1,2,".",14.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41862.00,223,"Height",1,3,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41884.00,245,"Height",2,1,".",48.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41884.00,245,"Height",2,2,".",39.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41884.00,245,"Height",2,3,".",54.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41908.00,269,"culm_height",3,1,".",39.6
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41908.00,269,"culm_height",3,2,".",52.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_180","high_density",33,33139,41908.00,269,"culm_height",3,3,".",47.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41862.00,223,"Height",1,2,".",10.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41884.00,245,"Height",2,1,".",60.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41884.00,245,"Height",2,2,1,47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_180","low_density",34,34139,41884.00,245,"Height",2,3,".",50.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41862.00,223,"Height",1,2,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41883.50,244,"Height",2,1,".",16.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41883.00,244,"Height",2,2,".",30.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41883.00,244,"Height",2,3,".",30.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41911.50,272,"culm_height",3,1,".",17.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41915.00,276,"culm_height",3,2,".",12.9
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",31,31203,41915.00,276,"culm_height",3,3,".",21.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41884.50,245,"Height",2,1,".",29.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41884.00,245,"Height",2,2,".",20.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41884.00,245,"Height",2,3,".",28.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41917.00,278,"culm_height",3,1,".",21.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41917.00,278,"culm_height",3,2,".",28.7
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",32,32203,41917.00,278,"culm_height",3,3,".",29.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41862.00,223,"Height",1,1,".",4.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41884.00,245,"Height",2,1,".",36.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41884.00,245,"Height",2,2,".",25.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41884.00,245,"Height",2,3,".",21.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41908.00,269,"culm_height",3,1,".",37.8
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41908.00,269,"culm_height",3,2,".",27.3
2014,"density","JGI","rain_fed",400,198,205,"RIL_181","high_density",33,33128,41908.00,269,"culm_height",3,3,".",32.3
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41862.00,223,"Height",1,1,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41862.00,223,"Height",1,2,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41862.00,223,"Height",1,3,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41885.00,246,"Height",2,1,".",17.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41885.00,246,"Height",2,2,".",18.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_181","low_density",34,34128,41885.00,246,"Height",2,3,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41862.00,223,"Height",1,1,".",13.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41862.00,223,"Height",1,2,".",12.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41883.50,244,"Height",2,1,".",28.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41883.00,244,"Height",2,2,".",49.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41883.00,244,"Height",2,3,1,50.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41911.50,272,"culm_height",3,1,".",28.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41915.00,276,"culm_height",3,2,1,49.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",31,31178,41915.00,276,"culm_height",3,3,".",48.8
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41862.00,223,"Height",1,3,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41884.00,245,"Height",2,1,".",44.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41884.00,245,"Height",2,2,".",61.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41884.00,245,"Height",2,3,".",55.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41917.00,278,"culm_height",3,1,".",47.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41917.00,278,"culm_height",3,2,".",66.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",32,32178,41917.00,278,"culm_height",3,3,".",59.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41862.00,223,"Height",1,1,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41862.00,223,"Height",1,2,".",9.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41884.00,245,"Height",2,1,".",56.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41884.00,245,"Height",2,2,2,48.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41884.00,245,"Height",2,3,".",72.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41908.00,269,"culm_height",3,1,".",53.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41908.00,269,"culm_height",3,2,".",51.1
2014,"density","JGI","rain_fed",400,198,205,"RIL_182","high_density",33,33143,41908.00,269,"culm_height",3,3,".",48.5
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41862.00,223,"Height",1,1,".",2.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41862.00,223,"Height",1,2,".",3.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41862.00,223,"Height",1,3,".",1.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41884.00,245,"Height",2,1,1,57.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41884.00,245,"Height",2,2,".",72.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_182","low_density",34,34143,41884.00,245,"Height",2,3,1,57.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41862.00,223,"Height",1,1,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41862.00,223,"Height",1,2,".",11.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41862.00,223,"Height",1,3,".",10.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41883.50,244,"Height",2,1,".",19.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41883.00,244,"Height",2,2,".",45.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41883.00,244,"Height",2,3,".",43.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41910.00,271,"culm_height",3,2,".",45.5
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",31,31007,41910.00,271,"culm_height",3,3,".",42.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41862.00,223,"Height",1,1,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41862.00,223,"Height",1,2,".",7.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41862.00,223,"Height",1,3,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41883.50,244,"Height",2,1,".",29.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41883.00,244,"Height",2,2,".",36.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41883.00,244,"Height",2,3,".",32.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909.00,270,"culm_height",3,1,".",40.6
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909.00,270,"culm_height",3,2,".",34.1
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",32,32007,41909.00,270,"culm_height",3,3,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41862.00,223,"Height",1,2,".",7.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41862.00,223,"Height",1,3,".",8.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41884.00,245,"Height",2,1,".",17.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41884.00,245,"Height",2,2,".",44.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41884.00,245,"Height",2,3,".",18.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41907.00,268,"culm_height",3,1,".",45.2
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41907.00,268,"culm_height",3,2,".",16.0
2014,"density","JGI","rain_fed",400,198,205,"RIL_183","high_density",33,33090,41907.00,268,"culm_height",3,3,".",14.9
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",34,34090,41862.00,223,"Height",1,1,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",34,34090,41862.00,223,"Height",1,2,".",6.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",34,34090,41862.00,223,"Height",1,3,".",5.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",34,34090,41884.00,245,"Height",2,1,".",40.0
2014,"density","JGI","rain_fed",36,198,205,"RIL_183","low_density",34,34090,41884.00,245,"Height",2,2,".",34.0
