"year","experiment","population","water","plants_per_m2","sowing_doy","transplanting_doy","genotype","treatment","plot","subplot_ID","DOY","plant_number","trait","data"
2013,"density","JGI","rain_fed",36,123,134,"RIL_192","low_density",32,32066,212,4,"panicle_mass_per_plant",2.725
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32067,212,4,"panicle_mass_per_plant",10.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_014","low_density",32,32068,213,4,"panicle_mass_per_plant",3.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_022","low_density",32,32069,212,4,"panicle_mass_per_plant",12.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_115","low_density",32,32070,212,4,"panicle_mass_per_plant",4.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_052","low_density",32,32071,212,4,"panicle_mass_per_plant",2.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_113","low_density",32,32072,212,4,"panicle_mass_per_plant",5.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_156","low_density",32,32073,212,4,"panicle_mass_per_plant",7.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_124","low_density",32,32074,213,4,"panicle_mass_per_plant",2.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_196","low_density",32,32075,212,4,"panicle_mass_per_plant",1.725
2013,"density","JGI","rain_fed",36,123,134,"RIL_205","low_density",32,32076,212,4,"panicle_mass_per_plant",2.05
2013,"density","JGI","rain_fed",36,123,134,"RIL_075","low_density",32,32077,212,4,"panicle_mass_per_plant",2.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_118","low_density",32,32078,212,4,"panicle_mass_per_plant",16.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_056","low_density",32,32079,212,3,"panicle_mass_per_plant",6
2013,"density","JGI","rain_fed",36,123,134,"RIL_220","low_density",32,32080,212,4,"panicle_mass_per_plant",2.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_095","low_density",32,32081,212,4,"panicle_mass_per_plant",4.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_023","low_density",32,32082,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_195","low_density",32,32083,210,4,"panicle_mass_per_plant",10.95
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32084,213,4,"panicle_mass_per_plant",7.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_020","low_density",32,32085,213,4,"panicle_mass_per_plant",4.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_207","low_density",32,32086,212,4,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_218","low_density",32,32087,212,4,"panicle_mass_per_plant",3.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_170","low_density",32,32088,213,4,"panicle_mass_per_plant",15.275
2013,"density","JGI","rain_fed",36,123,134,"RIL_029","low_density",32,32089,212,4,"panicle_mass_per_plant",6.225
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32090,212,4,"panicle_mass_per_plant",4.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_121","low_density",32,32091,212,4,"panicle_mass_per_plant",1.725
2013,"density","JGI","rain_fed",36,123,134,"RIL_213","low_density",32,32092,212,4,"panicle_mass_per_plant",4.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_030","low_density",32,32093,212,4,"panicle_mass_per_plant",5.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_128","low_density",32,32094,212,4,"panicle_mass_per_plant",3.1
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32095,212,4,"panicle_mass_per_plant",3.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_076","low_density",32,32096,212,4,"panicle_mass_per_plant",3.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_017","low_density",32,32097,212,4,"panicle_mass_per_plant",3.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_212","low_density",32,32098,213,4,"panicle_mass_per_plant",6.275
2013,"density","JGI","rain_fed",36,123,134,"RIL_197","low_density",32,32099,212,3,"panicle_mass_per_plant",4.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_086","low_density",32,32100,212,4,"panicle_mass_per_plant",5.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_202","low_density",32,32101,212,4,"panicle_mass_per_plant",1.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_206","low_density",32,32102,212,4,"panicle_mass_per_plant",3.1
2013,"density","JGI","rain_fed",36,123,134,"RIL_150","low_density",32,32103,212,4,"panicle_mass_per_plant",5.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_187","low_density",32,32104,212,4,"panicle_mass_per_plant",9.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_130","low_density",32,32105,212,3,"panicle_mass_per_plant",5.23333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_126","low_density",32,32106,212,4,"panicle_mass_per_plant",1.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_037","low_density",32,32107,212,4,"panicle_mass_per_plant",1.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_085","low_density",32,32108,213,4,"panicle_mass_per_plant",2.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_005","low_density",32,32109,214,4,"panicle_mass_per_plant",1.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_096","low_density",32,32110,213,3,"panicle_mass_per_plant",2.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_072","low_density",32,32111,212,4,"panicle_mass_per_plant",3.225
2013,"density","JGI","rain_fed",36,123,134,"RIL_006","low_density",32,32112,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_163","low_density",32,32113,212,4,"panicle_mass_per_plant",4.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_209","low_density",32,32114,212,3,"panicle_mass_per_plant",3.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_125","low_density",32,32115,212,4,"panicle_mass_per_plant",2.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_146","low_density",32,32116,212,4,"panicle_mass_per_plant",9.35
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32117,214,4,"panicle_mass_per_plant",0.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_179","low_density",32,32118,212,4,"panicle_mass_per_plant",4.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_031","low_density",32,32119,213,4,"panicle_mass_per_plant",2.075
2013,"density","JGI","rain_fed",36,123,134,"RIL_104","low_density",32,32120,213,4,"panicle_mass_per_plant",9.675
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32121,212,4,"panicle_mass_per_plant",3.05
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32122,212,4,"panicle_mass_per_plant",4.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_008","low_density",32,32123,212,4,"panicle_mass_per_plant",7.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_060","low_density",32,32124,212,2,"panicle_mass_per_plant",19.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_188","low_density",32,32125,213,4,"panicle_mass_per_plant",2.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_199","low_density",32,32126,212,4,"panicle_mass_per_plant",2.875
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32127,213,4,"panicle_mass_per_plant",1.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_172","low_density",32,32128,213,4,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_189","low_density",32,32129,212,4,"panicle_mass_per_plant",5
2013,"density","JGI","rain_fed",36,123,134,"RIL_221","low_density",32,32130,212,4,"panicle_mass_per_plant",4.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_174","low_density",32,32131,213,4,"panicle_mass_per_plant",4.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_180","low_density",32,32132,212,4,"panicle_mass_per_plant",1.825
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32133,214,4,"panicle_mass_per_plant",4.125
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32134,215,4,"panicle_mass_per_plant",1.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_144","low_density",32,32135,214,4,"panicle_mass_per_plant",1.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_107","low_density",32,32136,214,4,"panicle_mass_per_plant",3.375
2013,"density","JGI","rain_fed",36,123,134,"RIL_087","low_density",32,32137,214,4,"panicle_mass_per_plant",2
2013,"density","JGI","rain_fed",36,123,134,"RIL_041","low_density",32,32138,215,4,"panicle_mass_per_plant",1.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_074","low_density",32,32139,214,4,"panicle_mass_per_plant",1.975
2013,"density","JGI","rain_fed",36,123,134,"RIL_082","low_density",32,32140,214,4,"panicle_mass_per_plant",1.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_222","low_density",32,32141,214,4,"panicle_mass_per_plant",3.925
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32142,214,4,"panicle_mass_per_plant",1.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_194","low_density",32,32143,214,4,"panicle_mass_per_plant",2.95
2013,"density","JGI","rain_fed",36,123,134,"RIL_033","low_density",32,32144,214,4,"panicle_mass_per_plant",5.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_134","low_density",32,32145,214,4,"panicle_mass_per_plant",3.85
2013,"density","JGI","rain_fed",36,123,134,"RIL_201","low_density",32,32146,214,4,"panicle_mass_per_plant",4.8
2013,"density","JGI","rain_fed",36,123,134,"RIL_092","low_density",32,32147,214,4,"panicle_mass_per_plant",1.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_112","low_density",32,32148,214,4,"panicle_mass_per_plant",4.375
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32149,216,4,"panicle_mass_per_plant",2.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_217","low_density",32,32150,215,4,"panicle_mass_per_plant",1.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_078","low_density",32,32151,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_002","low_density",32,32152,215,4,"panicle_mass_per_plant",3.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_077","low_density",32,32153,215,3,"panicle_mass_per_plant",2.93333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_137","low_density",32,32154,214,4,"panicle_mass_per_plant",9.275
2013,"density","JGI","rain_fed",36,123,134,"RIL_154","low_density",32,32155,215,4,"panicle_mass_per_plant",3.4
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32156,214,4,"panicle_mass_per_plant",4.175
2013,"density","JGI","rain_fed",36,123,134,"RIL_149","low_density",32,32157,215,4,"panicle_mass_per_plant",2.45
2013,"density","JGI","rain_fed",36,123,134,"RIL_117","low_density",32,32158,215,4,"panicle_mass_per_plant",5.125
2013,"density","JGI","rain_fed",36,123,134,"RIL_176","low_density",32,32159,216,4,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_143","low_density",32,32160,216,4,"panicle_mass_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_100","low_density",32,32161,215,4,"panicle_mass_per_plant",6.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_093","low_density",32,32162,215,4,"panicle_mass_per_plant",3.525
2013,"density","JGI","rain_fed",36,123,134,"RIL_004","low_density",32,32163,214,4,"panicle_mass_per_plant",4.325
2013,"density","JGI","rain_fed",36,123,134,"RIL_160","low_density",32,32164,215,3,"panicle_mass_per_plant",3.3
2013,"density","JGI","rain_fed",36,123,134,"RIL_184","low_density",32,32165,215,4,"panicle_mass_per_plant",3.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_034","low_density",32,32166,215,3,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"RIL_019","low_density",32,32167,216,4,"panicle_mass_per_plant",3.225
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32168,216,4,"panicle_mass_per_plant",1.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_081","low_density",32,32169,214,4,"panicle_mass_per_plant",3.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_007","low_density",32,32170,214,4,"panicle_mass_per_plant",6.25
2013,"density","JGI","rain_fed",36,123,134,"RIL_084","low_density",32,32171,214,4,"panicle_mass_per_plant",3.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_216","low_density",32,32172,214,4,"panicle_mass_per_plant",1.675
2013,"density","JGI","rain_fed",36,123,134,"RIL_053","low_density",32,32173,215,4,"panicle_mass_per_plant",2.775
2013,"density","JGI","rain_fed",36,123,134,"RIL_011","low_density",32,32174,214,4,"panicle_mass_per_plant",10.575
2013,"density","JGI","rain_fed",36,123,134,"RIL_208","low_density",32,32175,214,4,"panicle_mass_per_plant",5.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_091","low_density",32,32176,210,4,"panicle_mass_per_plant",2
2013,"density","JGI","rain_fed",36,123,134,"RIL_110","low_density",32,32177,214,4,"panicle_mass_per_plant",1.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_102","low_density",32,32178,215,4,"panicle_mass_per_plant",2.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_157","low_density",32,32179,215,3,"panicle_mass_per_plant",3.13333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_106","low_density",32,32180,215,4,"panicle_mass_per_plant",4.65
2013,"density","JGI","rain_fed",36,123,134,"RIL_049","low_density",32,32181,216,3,"panicle_mass_per_plant",1.46666666666667
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32182,215,4,"panicle_mass_per_plant",4.15
2013,"density","JGI","rain_fed",36,123,134,"RIL_139","low_density",32,32183,215,4,"panicle_mass_per_plant",1.875
2013,"density","JGI","rain_fed",36,123,134,"RIL_161","low_density",32,32184,214,4,"panicle_mass_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_099","low_density",32,32185,214,4,"panicle_mass_per_plant",4.5
2013,"density","JGI","rain_fed",36,123,134,"RIL_103","low_density",32,32186,216,4,"panicle_mass_per_plant",3.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_036","low_density",32,32187,215,4,"panicle_mass_per_plant",3.85
2013,"density","JGI","rain_fed",36,123,134,"RIL_167","low_density",32,32188,215,4,"panicle_mass_per_plant",1.7
2013,"density","JGI","rain_fed",36,123,134,"RIL_219","low_density",32,32189,216,4,"panicle_mass_per_plant",1.75
2013,"density","JGI","rain_fed",36,123,134,"RIL_048","low_density",32,32190,215,4,"panicle_mass_per_plant",2.2
2013,"density","JGI","rain_fed",36,123,134,"RIL_203","low_density",32,32191,214,3,"panicle_mass_per_plant",2.4
2013,"density","JGI","rain_fed",36,123,134,"RIL_211","low_density",32,32192,214,4,"panicle_mass_per_plant",2.2
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32193,214,4,"panicle_mass_per_plant",2.6
2013,"density","JGI","rain_fed",36,123,134,"RIL_204","low_density",32,32194,214,3,"panicle_mass_per_plant",2.46666666666667
2013,"density","JGI","rain_fed",36,123,134,"RIL_169","low_density",32,32195,214,4,"panicle_mass_per_plant",1.825
2013,"density","JGI","rain_fed",36,123,134,"RIL_057","low_density",32,32196,214,4,"panicle_mass_per_plant",0.9
2013,"density","JGI","rain_fed",36,123,134,"RIL_067","low_density",32,32197,214,4,"panicle_mass_per_plant",4
2013,"density","JGI","rain_fed",36,123,134,"RIL_120","low_density",32,32198,214,4,"panicle_mass_per_plant",3.525
2013,"density","JGI","rain_fed",36,123,134,"RIL_114","low_density",32,32199,214,4,"panicle_mass_per_plant",2.625
2013,"density","JGI","rain_fed",36,123,134,"RIL_183","low_density",32,32200,214,3,"panicle_mass_per_plant",7.3
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32201,214,4,"panicle_mass_per_plant",4.925
2013,"density","JGI","rain_fed",36,123,134,"RIL_164","low_density",32,32202,214,5,"panicle_mass_per_plant",1.14
2013,"density","JGI","rain_fed",36,123,134,"RIL_038","low_density",32,32203,214,4,"panicle_mass_per_plant",0.925
2013,"density","JGI","rain_fed",36,123,134,"RIL_193","low_density",32,32204,215,4,"panicle_mass_per_plant",5.475
2013,"density","JGI","rain_fed",36,123,134,"missing","low_density",32,32205,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32206,216,4,"panicle_mass_per_plant",2.35
2013,"density","JGI","rain_fed",36,123,134,"RIL_070","low_density",32,32207,214,3,"panicle_mass_per_plant",3.93333333333333
2013,"density","JGI","rain_fed",36,123,134,"RIL_140","low_density",32,32208,216,4,"panicle_mass_per_plant",2.725
2013,"density","JGI","rain_fed",36,123,134,"A10","low_density",32,32209,215,4,"panicle_mass_per_plant",2.225
2013,"density","JGI","rain_fed",36,123,134,"B100","low_density",32,32210,214,4,"panicle_mass_per_plant",1.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_026","high_density",33,33001,210,2,"panicle_mass_per_plant",2.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_091","high_density",33,33002,217,4,"panicle_mass_per_plant",0.525
2013,"density","JGI","rain_fed",400,123,134,"RIL_047","high_density",33,33003,217,4,"panicle_mass_per_plant",0.475
2013,"density","JGI","rain_fed",400,123,134,"RIL_152","high_density",33,33004,217,4,"panicle_mass_per_plant",0.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_001","high_density",33,33005,217,4,"panicle_mass_per_plant",0.425
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33006,217,3,"panicle_mass_per_plant",0.133333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_120","high_density",33,33007,217,4,"panicle_mass_per_plant",0.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_135","high_density",33,33008,217,4,"panicle_mass_per_plant",0.825
2013,"density","JGI","rain_fed",400,123,134,"RIL_139","high_density",33,33009,217,4,"panicle_mass_per_plant",0.125
2013,"density","JGI","rain_fed",400,123,134,"RIL_195","high_density",33,33010,217,4,"panicle_mass_per_plant",1.025
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33011,217,4,"panicle_mass_per_plant",0.875
2013,"density","JGI","rain_fed",400,123,134,"RIL_196","high_density",33,33012,217,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_038","high_density",33,33013,217,4,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_170","high_density",33,33014,217,4,"panicle_mass_per_plant",1.8
2013,"density","JGI","rain_fed",400,123,134,"RIL_076","high_density",33,33015,217,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_089","high_density",33,33016,217,4,"panicle_mass_per_plant",0.55
2013,"density","JGI","rain_fed",400,123,134,"RIL_014","high_density",33,33017,217,4,"panicle_mass_per_plant",0.275
2013,"density","JGI","rain_fed",400,123,134,"RIL_161","high_density",33,33018,217,4,"panicle_mass_per_plant",0.35
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33019,217,3,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_067","high_density",33,33020,217,3,"panicle_mass_per_plant",0.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_182","high_density",33,33021,217,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_051","high_density",33,33022,217,3,"panicle_mass_per_plant",0.233333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_201","high_density",33,33023,210,4,"panicle_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_180","high_density",33,33024,217,4,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_205","high_density",33,33025,217,4,"panicle_mass_per_plant",0.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_066","high_density",33,33026,217,4,"panicle_mass_per_plant",0.875
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33027,217,4,"panicle_mass_per_plant",0.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_030","high_density",33,33028,217,3,"panicle_mass_per_plant",0.433333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_062","high_density",33,33029,217,4,"panicle_mass_per_plant",0.25
2013,"density","JGI","rain_fed",400,123,134,"RIL_136","high_density",33,33030,217,3,"panicle_mass_per_plant",0.866666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_011","high_density",33,33031,217,3,"panicle_mass_per_plant",2.1
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33032,217,4,"panicle_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_086","high_density",33,33033,217,4,"panicle_mass_per_plant",1.025
2013,"density","JGI","rain_fed",400,123,134,"RIL_171","high_density",33,33034,217,4,"panicle_mass_per_plant",0.075
2013,"density","JGI","rain_fed",400,123,134,"RIL_172","high_density",33,33035,217,4,"panicle_mass_per_plant",0.125
2013,"density","JGI","rain_fed",400,123,134,"RIL_193","high_density",33,33036,217,4,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_181","high_density",33,33037,217,4,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_035","high_density",33,33038,217,4,"panicle_mass_per_plant",0.35
2013,"density","JGI","rain_fed",400,123,134,"RIL_175","high_density",33,33039,217,4,"panicle_mass_per_plant",0.575
2013,"density","JGI","rain_fed",400,123,134,"RIL_213","high_density",33,33040,218,3,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_098","high_density",33,33041,217,4,"panicle_mass_per_plant",0.375
2013,"density","JGI","rain_fed",400,123,134,"RIL_220","high_density",33,33042,217,4,"panicle_mass_per_plant",0.175
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33043,217,4,"panicle_mass_per_plant",1.975
2013,"density","JGI","rain_fed",400,123,134,"RIL_102","high_density",33,33044,217,4,"panicle_mass_per_plant",0.325
2013,"density","JGI","rain_fed",400,123,134,"RIL_143","high_density",33,33045,217,4,"panicle_mass_per_plant",0.45
2013,"density","JGI","rain_fed",400,123,134,"RIL_017","high_density",33,33046,217,4,"panicle_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_019","high_density",33,33047,217,4,"panicle_mass_per_plant",0.475
2013,"density","JGI","rain_fed",400,123,134,"RIL_115","high_density",33,33048,217,4,"panicle_mass_per_plant",0.525
2013,"density","JGI","rain_fed",400,123,134,"RIL_037","high_density",33,33049,217,4,"panicle_mass_per_plant",0.175
2013,"density","JGI","rain_fed",400,123,134,"RIL_112","high_density",33,33050,217,4,"panicle_mass_per_plant",0.175
2013,"density","JGI","rain_fed",400,123,134,"RIL_104","high_density",33,33051,217,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_185","high_density",33,33052,217,4,"panicle_mass_per_plant",1.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_039","high_density",33,33053,217,3,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33054,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_200","high_density",33,33055,217,4,"panicle_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_054","high_density",33,33056,210,3,"panicle_mass_per_plant",0.766666666666667
2013,"density","JGI","rain_fed",400,123,134,"RIL_031","high_density",33,33057,210,4,"panicle_mass_per_plant",0.5
2013,"density","JGI","rain_fed",400,123,134,"RIL_110","high_density",33,33058,210,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_092","high_density",33,33059,210,4,"panicle_mass_per_plant",0.75
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33060,210,3,"panicle_mass_per_plant",0.333333333333333
2013,"density","JGI","rain_fed",400,123,134,"RIL_192","high_density",33,33061,211,4,"panicle_mass_per_plant",0.9
2013,"density","JGI","rain_fed",400,123,134,"RIL_219","high_density",33,33062,211,4,"panicle_mass_per_plant",0.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_156","high_density",33,33063,211,4,"panicle_mass_per_plant",0.7
2013,"density","JGI","rain_fed",400,123,134,"RIL_113","high_density",33,33064,211,4,"panicle_mass_per_plant",1
2013,"density","JGI","rain_fed",400,123,134,"RIL_041","high_density",33,33065,211,4,"panicle_mass_per_plant",0.225
2013,"density","JGI","rain_fed",400,123,134,"RIL_140","high_density",33,33066,211,4,"panicle_mass_per_plant",0.6
2013,"density","JGI","rain_fed",400,123,134,"RIL_194","high_density",33,33067,211,4,"panicle_mass_per_plant",0.425
2013,"density","JGI","rain_fed",400,123,134,"RIL_148","high_density",33,33068,211,4,"panicle_mass_per_plant",0.35
2013,"density","JGI","rain_fed",400,123,134,"RIL_163","high_density",33,33069,211,4,"panicle_mass_per_plant",0.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_211","high_density",33,33070,210,4,"panicle_mass_per_plant",0.525
2013,"density","JGI","rain_fed",400,123,134,"RIL_107","high_density",33,33071,211,4,"panicle_mass_per_plant",0.3
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33072,211,4,"panicle_mass_per_plant",0.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_123","high_density",33,33073,211,4,"panicle_mass_per_plant",0.275
2013,"density","JGI","rain_fed",400,123,134,"RIL_126","high_density",33,33074,211,4,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_149","high_density",33,33075,211,4,"panicle_mass_per_plant",0.675
2013,"density","JGI","rain_fed",400,123,134,"RIL_105","high_density",33,33076,211,4,"panicle_mass_per_plant",0.575
2013,"density","JGI","rain_fed",400,123,134,"RIL_095","high_density",33,33077,210,4,"panicle_mass_per_plant",2.65
2013,"density","JGI","rain_fed",400,123,134,"RIL_025","high_density",33,33078,211,4,"panicle_mass_per_plant",0.2
2013,"density","JGI","rain_fed",400,123,134,"RIL_069","high_density",33,33079,210,4,"panicle_mass_per_plant",0.15
2013,"density","JGI","rain_fed",400,123,134,"RIL_141","high_density",33,33080,211,4,"panicle_mass_per_plant",0.175
2013,"density","JGI","rain_fed",400,123,134,"RIL_022","high_density",33,33081,210,4,"panicle_mass_per_plant",0.825
2013,"density","JGI","rain_fed",400,123,134,"RIL_055","high_density",33,33082,211,3,"panicle_mass_per_plant",0.1
2013,"density","JGI","rain_fed",400,123,134,"RIL_164","high_density",33,33083,211,4,"panicle_mass_per_plant",0.3
2013,"density","JGI","rain_fed",400,123,134,"RIL_137","high_density",33,33084,211,4,"panicle_mass_per_plant",0.925
2013,"density","JGI","rain_fed",400,123,134,"RIL_128","high_density",33,33085,210,4,"panicle_mass_per_plant",0.725
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33086,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_036","high_density",33,33087,217,4,"panicle_mass_per_plant",0.4
2013,"density","JGI","rain_fed",400,123,134,"RIL_117","high_density",33,33088,217,4,"panicle_mass_per_plant",0.65
2013,"density","JGI","rain_fed",400,123,134,"RIL_124","high_density",33,33089,217,3,"panicle_mass_per_plant",0.133333333333333
2013,"density","JGI","rain_fed",400,123,134,"A10","high_density",33,33090,NA,0,"panicle_mass_per_plant",NA
2013,"density","JGI","rain_fed",400,123,134,"RIL_084","high_density",33,33091,217,4,"panicle_mass_per_plant",0.6
2013,"density","JGI","rain_fed",400,123,134,"B100","high_density",33,33092,217,4,"panicle_mass_per_plant",0.45
